Distance_(pixels),Gray_Value
0,8.3333
1,9.1614
2,9.4046
3,9.9446
4,10.6385
5,10.7379
6,11.1019
7,11.2926
8,11.6000
9,12.0641
10,11.8148
11,10.9086
12,10.1769
13,10.2994
14,10.4181
15,10.9086
16,10.7635
17,10.8427
18,11.3570
19,11.6134
20,11.7350
21,12.0598
22,13.9516
23,15.2111
24,14.4013
25,15.1581
26,15.3333
27,15.4739
28,16.1739
29,16.8422
30,16.7436
31,15.7906
32,15.8502
33,16.2194
34,15.7012
35,15.6132
36,16.2801
37,17.3476
38,18.1659
39,18.0556
40,18.5662
41,19.8803
42,20.4938
43,21.0000
44,21.5282
45,21.3609
46,22.7641
47,24.4410
48,25.8462
49,27.0165
50,27.1624
51,26.2564
52,25.4321
53,25.3333
54,26.2564
55,27.8429
56,29.0313
57,29.5876
58,30.2051
59,31.2350
60,31.3333
61,31.6207
62,33.7055
63,34.4359
64,33.8291
65,33.8169
66,34.2472
67,35.9850
68,37.6449
69,38.2692
70,37.8678
71,37.6382
72,37.4359
73,37.9867
74,38.5992
75,37.2306
76,36.7094
77,37.8647
78,38.1111
79,36.3704
80,35.5622
81,35.0784
82,34.6295
83,35.5486
84,38.4609
85,41.1291
86,42.1926
87,43.0873
88,42.8415
89,42.9981
90,43.6667
91,43.0340
92,42.9430
93,42.6723
94,42.3191
95,41.4358
96,40.6228
97,41.2335
98,42.5846
99,43.5676
100,43.9573
101,44.6909
102,45.5792
103,46.5446
104,48.1852
105,49.3748
106,47.9829
107,47.0299
108,47.4497
109,48.1277
110,49.0981
111,50.1154
112,50.0883
113,49.2226
114,48.6220
115,48.1068
116,48.1249
117,48.6667
118,49.8744
119,50.9288
120,50.2970
121,49.1168
122,48.1689
123,47.0583
124,45.7246
125,47.1942
126,45.6785
127,45.4522
128,46.3588
129,46.7903
130,45.1235
131,43.0617
132,42.3741
133,43.7416
134,45.0567
135,45.6874
136,45.4900
137,45.0716
138,44.6266
139,44.3732
140,44.2051
141,44.2308
142,44.6667
143,44.3477
144,43.6391
145,42.8125
146,42.0678
147,41.9606
148,40.8832
149,39.1473
150,38.3932
151,37.8082
152,37.0969
153,36.6583
154,36.2735
155,35.2650
156,32.8889
157,30.8518
158,29.7949
159,29.5769
160,30.0972
161,30.7650
162,31.0513
163,30.2051
164,28.7318
165,27.1054
166,26.6219
167,25.8462
168,24.5897
169,23.6667
170,23.6650
171,23.3831
172,24.2639
173,24.1962
174,23.8718
175,23.5758
176,22.9731
177,22.2825
178,22.6382
179,23.4890
180,23.1775
181,22.5618
182,22.4444
183,22.4701
184,22.0171
185,23.3658
186,24.9231
187,25.5119
188,24.4973
189,23.1297
190,21.5983
191,20.6483
192,20.4550
193,20.4188
194,21.2564
195,23.0000
196,24.0926
197,25.3862
198,26.3590
199,27.3120
200,28.2019
201,29.2160
202,30.7440
203,31.5701
204,31.7125
205,31.0545
206,30.9506
207,31.4103
208,32.4815
209,32.9274
210,32.2579
211,32.0527
212,32.6008
