Distance_(pixels),Gray_Value
0,11.6667
1,11.6667
2,11.6667
3,11.8860
4,11.5850
5,11.2313
6,11.6872
7,12.0329
8,12.0675
9,12.4460
10,12.8927
11,14.3688
12,14.3883
13,14.8787
14,15.0476
15,16.0369
16,17.3909
17,17.6504
18,18.4434
19,19.2234
20,19.1950
21,18.0816
22,17.2177
23,17.5835
24,19.1587
25,20.7472
26,21.9421
27,24.0103
28,23.9705
29,23.8715
30,24.6417
31,24.3026
32,22.8739
33,25.0604
34,29.7582
35,34.2014
36,36.0272
37,37.2281
38,37.4731
39,36.5940
40,35.7092
41,35.7129
42,35.5034
43,36.3312
44,37.7688
45,40.1692
46,43.3282
47,45.2694
48,47.4225
49,48.3704
50,51.1280
51,52.0680
52,54.0772
53,54.0254
54,54.5989
55,55.4943
56,56.3220
57,58.1830
58,60.0805
59,61.4244
60,63.6800
61,66.0567
62,67.7152
63,67.0952
64,64.9714
65,62.8769
66,63.0608
67,63.5215
68,63.6271
69,63.0634
70,62.5533
71,62.9456
72,64.4430
73,65.6338
74,66.3878
75,66.9358
76,67.7324
77,72.5219
78,77.9128
79,81.3751
80,76.7994
81,70.5748
82,68.3898
83,71.6045
84,72.8299
85,73.1390
86,73.6871
87,73.8912
88,73.2649
89,72.4184
90,72.0040
91,74.6746
92,78.8902
93,78.1823
94,77.2759
95,75.8618
96,75.4419
97,76.2321
98,76.8148
99,76.4708
100,75.9645
101,76.9835
102,77.6735
103,77.2064
104,76.9612
105,75.9932
106,74.5800
107,74.9876
108,78.3443
109,82.7406
110,83.7895
111,81.3179
112,79.4346
113,78.6658
114,79.5527
115,80.0807
116,79.1441
117,77.8946
118,76.8065
119,75.3571
120,74.0752
121,71.0502
122,68.3742
123,67.8425
124,67.4793
125,66.7484
126,64.5782
127,63.6258
128,62.5840
129,61.1271
130,61.2572
131,62.5408
132,62.8912
133,61.6527
134,60.7460
135,61.3689
136,59.9864
137,61.4407
138,63.9660
139,63.6862
140,61.6568
141,60.0238
142,59.1950
143,57.7640
144,59.0072
145,60.8087
146,61.1682
147,60.8333
148,62.0804
149,64.0209
150,66.6860
151,68.7358
152,70.2222
153,71.3356
154,70.7929
155,70.5042
156,71.7587
157,71.3503
158,70.7687
159,70.5019
160,71.2626
161,70.2933
162,69.9056
163,70.0637
164,70.2281
165,71.1416
166,70.5441
167,70.1393
168,70.6599
169,71.8912
170,71.8916
171,72.0182
172,72.2110
173,72.5146
174,72.7854
175,72.9169
176,72.8423
177,72.3244
178,72.2354
179,71.2224
180,70.1045
181,70.5501
182,71.8413
183,71.6225
184,69.7919
185,68.3537
186,66.8367
187,68.2511
188,67.6599
189,66.0544
190,65.3364
191,64.8415
192,63.2492
193,64.4110
194,66.5162
195,67.1088
196,66.7778
197,66.9807
198,66.5525
199,67.0926
200,69.3379
201,69.0476
202,67.4127
203,68.4206
204,67.9836
205,67.4320
206,66.3627
207,65.5272
208,63.9473
209,63.1825
210,64.0068
211,63.9966
212,62.4054
213,61.2313
214,61.2288
215,59.7459
216,59.6178
217,61.6130
218,64.0568
219,61.9094
220,58.1656
221,55.7799
222,57.2313
223,58.2812
224,56.8934
225,53.1998
226,50.2325
227,49.8311
228,49.7383
229,48.3351
230,47.7166
231,46.2823
232,44.9216
233,43.8027
234,43.2313
235,41.8411
236,39.9280
237,37.8251
238,34.6644
239,33.1286
240,32.3122
241,30.9455
242,29.8887
243,29.3333
244,29.6252
245,29.2593
246,28.5639
247,27.7948
248,27.3311
249,25.4560
250,22.7346
251,20.5706
252,20.1020
253,19.6304
254,18.4345
255,16.8054
256,14.6692
257,13.2265
258,12.8045
259,11.7366
260,11.0581
261,10.8673
262,9.9537
263,9.0034
264,9.9388
265,10.0000
266,10.5397
267,10.6667
268,10.2132
269,9.2279
270,8.0362
271,7.1803
272,7.0590
273,7.0000
274,7.2925
275,8.0000
276,8.0000
277,7.9014
278,6.6259
279,5.3367
280,5.8662
281,5.0957
282,5.0000
283,4.4753
284,5.2725
285,6.9796
286,8.0000
287,8.0000
288,7.6122
289,6.5203
290,6.0000
291,6.0000
292,6.0378
293,6.6691
294,7.0000
