Distance_(pixels),Gray_Value
0,9.0000
1,9.3309
2,9.7075
3,10.0612
4,10.1073
5,10.7812
6,11.9454
7,12.1905
8,12.2376
9,12.4390
10,12.3583
11,12.7429
12,13.1978
13,14.3995
14,14.0431
15,13.6939
16,13.3401
17,13.0136
18,13.8967
19,14.4727
20,16.0922
21,17.2755
22,18.0034
23,18.5070
24,19.1459
25,19.4414
26,20.5877
27,22.9150
28,25.1980
29,25.5223
30,24.0317
31,24.0452
32,25.5877
33,27.7398
34,28.7809
35,30.6576
36,32.8113
37,32.4357
38,33.4382
39,35.2627
40,36.2636
41,37.0451
42,40.7891
43,42.2414
44,43.5626
45,45.6204
46,44.7682
47,46.8232
48,46.1476
49,48.0370
50,49.6996
51,50.9020
52,52.2177
53,53.5900
54,54.7936
55,56.2245
56,58.1678
57,59.7511
58,61.1383
59,62.9010
60,63.2381
61,64.9053
62,66.5914
63,65.7857
64,66.4708
65,67.1340
66,68.0680
67,68.0872
68,68.3051
69,69.7223
70,71.0975
71,71.6032
72,70.6726
73,70.5810
74,71.5376
75,71.0725
76,69.7449
77,71.5654
78,73.9851
79,76.3922
80,77.6961
81,78.6018
82,78.8701
83,78.5522
84,77.8776
85,74.0850
86,73.8339
87,75.2069
88,77.0210
89,78.5079
90,80.1229
91,81.2551
92,80.6413
93,79.7647
94,76.3501
95,76.3163
96,77.3401
97,76.5384
98,76.8889
99,80.8897
100,85.3613
101,85.9971
102,82.3456
103,80.8162
104,82.0724
105,83.4218
106,81.2693
107,80.2201
108,82.3145
109,81.8475
110,77.9957
111,77.0680
112,76.2063
113,74.9776
114,74.8155
115,74.5070
116,73.4283
117,71.2278
118,70.0877
119,71.9229
120,72.9943
121,73.4425
122,74.3719
123,74.6656
124,73.9487
125,72.3991
126,70.8163
127,69.1409
128,67.1377
129,64.4337
130,63.5733
131,63.8311
132,63.6046
133,63.4240
134,63.3882
135,62.8181
136,61.8682
137,62.0355
138,62.6476
139,63.2825
140,63.7067
141,64.1701
142,64.9026
143,65.3118
144,65.2988
145,64.8610
146,63.1759
147,61.5000
148,60.5282
149,62.0983
150,64.7387
151,64.9259
152,67.4541
153,65.7243
154,66.6122
155,66.8384
156,66.0666
157,65.1037
158,63.6035
159,64.4210
160,65.9909
161,68.3095
162,70.7627
163,71.6735
164,71.3505
165,72.0570
166,72.8482
167,72.7205
168,72.9048
169,75.5228
170,73.7600
171,70.8447
172,70.6667
173,73.0071
174,72.0226
175,72.0771
176,72.7143
177,73.1474
178,73.8073
179,74.4485
180,75.2882
181,77.7800
182,78.5941
183,76.4727
184,75.6667
185,75.6029
186,73.9074
187,74.7497
188,74.0743
189,74.6735
190,75.1521
191,75.0034
192,73.8102
193,73.5595
194,74.7868
195,76.4830
196,76.9630
197,78.3422
198,78.6395
199,75.1259
200,71.7619
201,70.3435
202,71.2789
203,72.2143
204,71.4515
205,71.5057
206,70.9661
207,70.1290
208,69.8033
209,69.8392
210,67.8163
211,64.2381
212,62.9331
213,66.5408
214,64.5452
215,63.3854
216,63.1905
217,64.8333
218,65.7823
219,64.1043
220,63.9364
221,66.0244
222,63.7475
223,60.6553
224,60.5125
225,60.4243
226,58.1100
227,56.8290
228,57.4458
229,55.5760
230,52.5751
231,50.3333
232,50.3175
233,51.1349
234,52.3762
235,51.9267
236,49.6051
237,46.5646
238,43.4512
239,41.4970
240,40.3038
241,38.3383
242,37.0676
243,36.1834
244,35.4113
245,34.0556
246,32.0673
247,32.4048
248,28.8571
249,28.1982
250,28.7824
251,28.2256
252,27.6258
253,28.0954
254,27.8639
255,25.5796
256,22.6471
257,19.8891
258,18.8248
259,19.3209
260,19.2503
261,16.9651
262,15.0530
263,13.9334
264,11.5081
265,11.0933
266,10.2880
267,9.4354
268,7.8209
269,6.3242
270,5.4490
271,5.4202
272,6.3436
273,6.3673
274,6.0000
275,6.0000
276,6.0600
277,6.0136
278,6.0000
279,6.0000
280,5.1383
281,5.9043
282,6.0000
283,6.1088
284,7.1088
285,7.9232
286,7.8299
287,7.2608
288,6.9050
289,6.6769
290,6.1073
291,6.0612
292,6.3840
293,7.0000
294,7.0000
