Distance_(pixels),Gray_Value
0,17.667
1,16.667
2,17.654
3,16.667
4,15.026
5,15.032
6,16.000
7,16.000
8,16.000
9,15.058
10,17.065
11,17.000
12,17.000
13,17.000
14,16.091
15,17.097
16,17.771
17,18.667
18,18.550
19,17.667
20,17.000
21,16.864
22,18.714
23,20.552
24,20.355
25,18.504
26,18.667
27,18.842
28,19.788
29,19.981
30,19.797
31,19.801
32,22.861
33,24.857
34,24.593
35,23.364
36,22.766
37,24.000
38,24.000
39,23.747
40,23.740
41,24.266
42,26.000
43,24.721
44,24.714
45,26.708
46,26.701
47,23.610
48,22.896
49,23.258
50,25.909
51,25.550
52,24.013
53,23.656
54,27.948
55,30.000
56,27.758
57,26.407
58,25.550
59,27.433
60,28.797
61,29.403
62,28.801
63,28.212
64,27.805
65,26.807
66,27.857
67,30.290
68,32.558
69,34.000
70,35.121
71,35.667
72,36.000
73,36.052
74,36.026
75,32.991
76,31.654
77,31.667
78,30.835
79,32.351
80,34.026
81,34.141
82,33.290
83,32.742
84,32.818
85,36.920
86,41.000
87,40.435
88,39.286
89,41.844
90,41.030
91,39.864
92,38.403
93,38.000
94,40.000
95,44.000
96,46.247
97,46.519
98,32.667
99,43.524
100,46.429
101,40.853
102,40.671
103,47.009
104,51.268
105,51.894
106,50.437
107,52.130
108,53.433
109,53.431
110,53.048
111,53.054
112,54.061
113,55.312
114,52.926
115,51.920
116,55.078
117,56.333
118,58.177
119,61.394
120,61.229
121,63.048
122,63.043
123,62.063
124,61.805
125,62.812
126,63.000
127,63.000
128,66.333
129,69.333
130,69.208
131,68.900
132,67.905
133,68.773
134,68.000
135,68.000
136,70.472
137,72.483
138,69.208
139,72.097
140,72.424
141,73.333
142,76.229
143,78.167
144,78.935
145,80.942
146,80.931
147,80.985
148,80.667
149,80.699
150,81.693
151,83.706
152,86.022
153,87.004
154,91.333
155,95.292
156,95.268
157,93.255
158,93.255
159,90.333
160,87.078
161,85.182
162,84.260
163,85.292
164,90.593
165,98.548
166,102.489
167,104.418
168,105.000
169,102.195
170,96.965
171,94.853
172,95.372
173,96.374
174,96.173
175,99.227
176,102.857
177,104.866
178,108.355
179,109.342
180,109.991
181,108.965
182,108.000
183,107.164
184,106.952
185,105.929
186,109.835
187,109.595
188,106.117
189,104.318
190,105.234
191,106.721
192,108.247
193,110.494
194,109.333
195,108.866
196,109.152
197,108.892
198,108.619
199,106.626
200,104.299
201,103.305
202,105.000
203,105.636
204,106.225
205,106.561
206,106.554
207,106.584
208,108.017
209,109.595
210,110.848
211,109.840
212,109.126
213,108.149
214,108.372
215,108.591
216,110.277
217,112.697
218,116.333
219,116.755
220,119.190
221,116.203
222,107.727
223,108.758
224,112.030
225,109.667
226,105.463
227,107.385
228,106.000
229,102.461
230,100.814
231,103.333
232,104.667
233,104.667
234,104.628
235,102.667
236,100.667
237,98.667
238,99.000
239,98.552
240,98.117
241,97.565
242,95.762
243,98.489
244,100.420
245,98.848
246,97.861
247,97.874
248,98.147
249,97.922
250,99.087
251,99.444
252,99.485
253,102.095
254,105.017
255,102.323
256,97.333
257,95.327
258,94.333
259,95.333
260,93.333
261,94.723
262,94.437
263,94.749
264,95.952
265,92.225
266,93.121
267,90.400
268,90.074
269,89.827
270,87.840
271,85.853
272,86.632
273,88.212
274,91.671
275,90.905
276,90.333
277,91.333
278,90.472
279,86.667
280,83.667
281,82.017
282,83.004
283,83.667
284,84.948
285,84.701
286,81.762
287,81.909
288,81.463
289,79.580
290,79.294
291,78.000
292,75.541
293,76.528
294,77.909
295,79.723
296,79.000
297,79.929
298,78.203
299,80.275
300,79.281
301,76.333
302,75.333
303,73.366
304,72.017
305,71.013
306,70.013
307,68.346
308,68.333
309,71.656
310,71.290
311,68.327
312,68.299
313,69.258
314,65.719
315,64.636
316,61.000
317,62.942
318,64.688
319,64.214
320,66.026
321,64.113
322,62.727
323,61.032
324,61.528
325,61.630
326,61.528
327,60.416
328,58.043
329,54.318
330,52.857
331,56.418
332,58.991
333,57.288
334,56.442
335,57.784
336,57.576
337,55.604
338,52.545
339,54.134
340,57.043
341,55.024
342,54.706
343,52.152
344,47.879
345,49.173
346,47.571
347,49.089
348,48.519
349,46.065
350,45.273
351,45.162
352,42.238
353,38.323
354,36.792
355,42.887
356,44.407
357,41.485
358,38.788
359,39.545
360,42.671
361,40.333
362,39.983
363,38.976
364,37.697
365,35.703
366,34.455
367,34.439
368,33.537
369,31.931
370,32.468
371,33.061
372,34.281
373,33.104
374,30.524
375,30.972
376,30.883
377,29.896
378,32.061
379,29.154
380,26.597
381,25.578
382,25.000
383,24.342
384,23.338
385,22.333
386,21.848
387,21.838
388,22.134
389,23.649
390,24.532
391,25.539
392,25.424
393,24.885
394,25.814
395,24.071
396,20.762
397,17.489
398,15.723
399,15.530
400,16.333
401,16.333
402,18.519
403,19.589
404,19.584
405,19.840
406,18.212
407,17.214
408,17.416
409,18.082
410,16.671
411,16.671
412,16.801
413,17.136
414,15.000
415,14.390
416,15.268
417,16.667
418,17.857
419,16.760
420,14.727
421,14.734
422,15.000
423,16.000
424,16.000
425,16.000
426,14.000
427,14.000
428,13.221
429,13.214
430,13.208
431,13.799
432,13.537
433,13.729
434,13.182
435,13.175
436,13.000
437,12.838
438,11.156
439,10.299
440,11.095
441,12.091
442,12.087
443,12.082
444,12.117
445,12.110
446,12.104
447,11.097
448,10.394
449,11.221
450,9.307
451,10.381
452,10.667
453,10.667
454,10.983
455,10.030
456,10.013
457,10.978
458,10.736
459,11.680
460,11.662
461,12.658
462,11.333
