Distance_(pixels),Gray_Value
0,17.667
1,16.667
2,16.667
3,16.019
4,17.052
5,17.032
6,16.961
7,15.045
8,16.000
9,16.039
10,15.108
11,16.048
12,17.052
13,18.667
14,17.758
15,17.764
16,17.771
17,17.887
18,19.017
19,19.831
20,18.840
21,16.803
22,15.810
23,15.816
24,16.667
25,18.000
26,19.662
27,18.649
28,16.636
29,15.541
30,16.732
31,18.874
32,18.498
33,18.095
34,18.446
35,18.545
36,19.532
37,20.359
38,20.589
39,18.920
40,19.926
41,20.177
42,20.182
43,21.279
44,23.286
45,23.000
46,20.597
47,22.305
48,24.623
49,24.636
50,25.000
51,25.781
52,24.446
53,22.688
54,23.351
55,21.714
56,24.364
57,23.740
58,22.753
59,24.766
60,25.779
61,25.792
62,26.208
63,23.076
64,23.667
65,25.541
66,25.524
67,25.667
68,25.550
69,25.747
70,25.758
71,28.128
72,27.667
73,27.983
74,28.468
75,30.470
76,31.498
77,32.333
78,33.342
79,32.684
80,33.333
81,33.859
82,34.398
83,33.823
84,32.939
85,35.426
86,39.459
87,36.537
88,37.238
89,36.400
90,37.251
91,38.348
92,37.143
93,36.119
94,38.485
95,37.688
96,39.294
97,41.963
98,43.333
99,44.976
100,46.281
101,46.301
102,45.333
103,48.340
104,44.684
105,42.652
106,42.580
107,43.554
108,45.931
109,46.626
110,44.667
111,44.558
112,45.879
113,45.266
114,45.260
115,48.418
116,51.416
117,52.574
118,54.567
119,53.030
120,52.039
121,52.000
122,54.000
123,56.000
124,56.000
125,56.271
126,58.091
127,58.158
128,57.502
129,57.658
130,58.645
131,62.149
132,65.333
133,65.333
134,64.463
135,62.000
136,62.000
137,64.000
138,67.000
139,67.431
140,67.333
141,68.333
142,70.333
143,70.714
144,71.710
145,73.942
146,74.948
147,74.227
148,73.242
149,73.301
150,74.333
151,73.680
152,74.714
153,79.024
154,83.000
155,80.987
156,79.000
157,80.032
158,81.455
159,81.634
160,80.667
161,79.652
162,80.597
163,83.275
164,85.268
165,85.262
166,85.177
167,86.333
168,86.242
169,87.236
170,88.229
171,87.335
172,86.199
173,84.749
174,82.606
175,87.455
176,90.619
177,90.318
178,93.926
179,94.387
180,91.545
181,93.690
182,93.303
183,94.058
184,97.416
185,100.000
186,101.377
187,100.262
188,102.009
189,102.894
190,101.853
191,99.721
192,102.260
193,103.734
194,105.740
195,104.468
196,103.636
197,107.442
198,106.857
199,105.708
200,105.104
201,106.706
202,106.294
203,102.364
204,102.675
205,106.117
206,109.424
207,110.268
208,107.580
209,104.619
210,105.333
211,105.370
212,102.000
213,101.851
214,106.052
215,110.026
216,110.385
217,108.773
218,107.169
219,105.874
220,106.857
221,105.043
222,102.481
223,101.448
224,101.000
225,101.385
226,102.597
227,101.911
228,99.866
229,97.171
230,96.320
231,91.500
232,91.333
233,92.333
234,93.814
235,95.439
236,95.424
237,95.307
238,95.394
239,93.771
240,95.225
241,96.232
242,96.238
243,97.052
244,98.056
245,97.742
246,96.139
247,97.528
248,97.519
249,95.766
250,94.377
251,94.000
252,94.000
253,93.357
254,92.351
255,93.229
256,95.887
257,95.777
258,92.000
259,88.000
260,87.377
261,88.316
262,88.740
263,86.236
264,89.238
265,88.961
266,87.697
267,86.734
268,84.740
269,81.747
270,81.506
271,81.667
272,80.900
273,80.348
274,82.887
275,83.881
276,83.874
277,82.468
278,81.463
279,79.145
280,79.970
281,77.983
282,76.165
283,76.558
284,76.563
285,74.851
286,75.000
287,77.000
288,77.000
289,77.667
290,77.667
291,77.593
292,76.597
293,77.805
294,78.818
295,80.000
296,78.000
297,74.000
298,70.065
299,69.000
300,69.000
301,67.682
302,67.680
303,68.323
304,67.299
305,65.628
306,64.641
307,63.327
308,64.333
309,64.009
310,65.056
311,63.026
312,61.035
313,62.355
314,63.320
315,63.970
316,63.017
317,62.275
318,59.312
319,57.071
320,59.026
321,60.165
322,58.242
323,58.236
324,57.333
325,55.667
326,51.667
327,51.210
328,52.203
329,51.712
330,48.857
331,46.284
332,48.126
333,49.234
334,46.662
335,46.316
336,47.303
337,45.102
338,41.277
339,40.729
340,41.918
341,42.119
342,40.333
343,40.667
344,42.134
345,39.961
346,34.494
347,32.502
348,35.987
349,38.201
350,36.182
351,36.093
352,34.667
353,32.165
354,31.035
355,31.639
356,31.104
357,30.091
358,29.199
359,28.437
360,27.459
361,27.366
362,27.333
363,26.619
364,25.242
365,25.223
366,24.580
367,25.617
368,25.000
369,24.000
370,22.403
371,24.606
372,26.610
373,23.844
374,19.429
375,19.188
376,17.745
377,18.805
378,20.788
379,20.745
380,18.732
381,19.052
382,20.519
383,21.000
384,20.000
385,19.000
386,18.000
387,17.000
388,16.000
389,15.333
390,15.333
391,15.333
392,16.333
393,16.483
394,15.481
395,15.290
396,15.286
397,15.422
398,15.416
399,15.000
400,13.000
401,12.604
402,12.610
403,13.000
404,12.623
405,12.630
406,13.000
407,11.000
408,11.000
409,12.323
410,13.329
411,13.671
412,13.009
413,12.909
414,13.022
415,15.000
416,14.000
417,13.708
418,13.714
419,14.054
420,14.061
421,14.067
422,13.333
423,12.840
424,13.333
425,13.333
426,12.567
427,11.561
428,10.775
429,12.857
430,15.515
431,13.201
432,14.000
433,14.188
434,14.182
435,13.175
436,12.169
437,11.162
438,11.000
439,12.000
440,12.857
441,12.864
442,12.000
443,11.000
444,10.883
445,11.000
446,12.896
447,11.903
448,12.000
449,12.084
450,13.000
451,14.929
452,15.870
453,15.942
454,14.000
455,11.712
456,12.706
457,12.710
458,11.701
459,11.019
460,9.013
461,10.000
462,10.000
