Distance_(pixels),Gray_Value
0,16.667
1,15.944
2,17.724
3,18.073
4,18.324
5,17.945
6,18.610
7,18.607
8,18.367
9,17.611
10,17.886
11,18.569
12,19.473
13,19.718
14,18.719
15,18.376
16,19.621
17,20.681
18,20.744
19,20.624
20,21.284
21,21.551
22,21.559
23,21.238
24,21.425
25,21.928
26,22.141
27,22.650
28,23.156
29,23.439
30,24.298
31,24.177
32,24.411
33,24.291
34,23.619
35,24.288
36,23.552
37,23.102
38,23.420
39,24.123
40,24.032
41,24.000
42,23.547
43,23.871
44,24.000
45,23.955
46,23.504
47,23.460
48,24.008
49,23.913
50,23.774
51,24.448
52,25.157
53,24.993
54,24.757
55,25.632
56,26.963
57,28.014
58,28.303
59,28.571
60,28.667
61,28.764
62,29.458
63,30.333
64,29.441
65,29.381
66,29.650
67,29.774
68,30.147
69,31.246
70,33.985
71,35.475
72,34.195
73,32.919
74,33.479
75,34.014
76,34.525
77,35.300
78,36.225
79,36.609
80,36.952
81,37.836
82,38.701
83,39.003
84,39.467
85,40.380
86,41.002
87,41.500
88,42.540
89,43.376
90,43.076
91,42.831
92,44.685
93,44.711
94,45.002
95,45.453
96,46.231
97,46.395
98,47.428
99,48.296
100,48.333
101,47.847
102,48.871
103,48.756
104,49.363
105,49.832
106,50.038
107,50.000
108,50.224
109,50.410
110,51.398
111,52.578
112,53.547
113,54.517
114,56.009
115,56.926
116,56.516
117,56.113
118,55.637
119,55.038
120,55.621
121,56.303
122,55.493
123,54.736
124,55.704
125,58.198
126,57.661
127,58.141
128,58.469
129,60.995
130,61.919
131,61.298
132,61.813
133,63.021
134,63.857
135,64.838
136,65.725
137,65.699
138,65.691
139,66.660
140,67.420
141,67.267
142,68.471
143,69.007
144,68.471
145,68.553
146,68.995
147,69.668
148,70.407
149,70.391
150,70.963
151,71.499
152,70.374
153,68.770
154,68.242
155,67.449
156,68.144
157,69.397
158,71.806
159,73.038
160,74.982
161,75.698
162,74.444
163,76.092
164,74.945
165,74.454
166,76.433
167,76.514
168,78.339
169,79.161
170,79.778
171,79.483
172,78.538
173,77.370
174,77.636
175,78.640
176,79.602
177,80.470
178,80.931
179,82.049
180,84.099
181,85.317
182,85.294
183,85.551
184,85.464
185,84.936
186,85.246
187,85.755
188,86.380
189,85.940
190,86.143
191,87.097
192,88.594
193,89.333
194,89.809
195,90.901
196,91.303
197,92.012
198,90.942
199,90.817
200,92.443
201,92.667
202,92.810
203,94.951
204,97.623
205,99.317
206,99.922
207,99.363
208,98.643
209,98.993
210,99.455
211,100.168
212,100.486
213,99.934
214,99.428
215,98.986
216,98.966
217,99.473
218,100.617
219,102.491
220,103.819
221,103.927
222,104.360
223,104.463
224,105.199
225,104.285
226,103.488
227,103.961
228,104.227
229,105.546
230,106.107
231,107.450
232,107.848
233,108.399
234,107.888
235,106.407
236,106.544
237,107.533
238,108.928
239,109.755
240,110.000
241,109.943
242,109.287
243,107.633
244,106.149
245,105.895
246,105.862
247,105.130
248,105.377
249,106.322
250,105.960
251,106.717
252,106.289
253,104.817
254,103.005
255,102.921
256,103.877
257,105.234
258,107.319
259,107.962
260,108.407
261,109.849
262,109.510
263,108.446
264,106.282
265,106.422
266,105.133
267,104.948
268,104.992
269,105.239
270,106.543
271,107.646
272,107.213
273,105.264
274,103.553
275,103.095
276,102.597
277,101.561
278,99.868
279,98.667
280,98.536
281,97.924
282,97.269
283,96.731
284,95.673
285,95.249
286,97.393
287,98.913
288,99.277
289,96.663
290,95.929
291,94.716
292,93.691
293,92.495
294,92.704
295,94.072
296,94.663
297,93.822
298,92.039
299,91.460
300,89.406
301,86.439
302,85.667
303,85.044
304,83.102
305,81.618
306,82.072
307,82.545
308,82.681
309,81.488
310,80.880
311,81.230
312,80.987
313,79.982
314,79.333
315,79.013
316,78.069
317,76.957
318,75.798
319,73.981
320,73.209
321,72.303
322,72.259
323,72.041
324,72.432
325,72.185
326,70.037
327,68.183
328,65.121
329,63.559
330,62.537
331,62.543
332,60.870
333,60.212
334,59.755
335,58.580
336,57.164
337,56.055
338,55.279
339,53.717
340,51.922
341,51.963
342,52.164
343,51.048
344,50.143
345,49.912
346,48.229
347,45.775
348,45.398
349,49.708
350,48.649
351,47.074
352,45.891
