Distance_(pixels),Gray_Value
219,105.666
220,105.071
221,105.995
222,107.468
223,106.025
224,105.876
225,105.902
226,105.366
227,103.914
228,103.180
229,102.465
230,102.135
231,102.595
232,103.419
233,104.213
234,103.931
235,103.040
236,102.558
237,103.580
238,104.333
239,104.042
240,102.972
241,102.350
242,100.757
243,99.340
244,97.750
245,97.259
246,98.612
247,100.455
248,102.551
249,101.120
250,101.067
251,99.888
252,99.408
253,99.860
254,99.070
255,96.884
256,97.370
257,97.881
258,98.014
259,97.604
260,97.973
261,98.004
262,97.731
263,97.667
264,97.533
265,96.135
266,94.406
267,93.333
268,93.333
269,93.333
270,93.074
271,92.692
272,92.925
273,93.054
274,94.913
275,96.113
276,94.709
277,91.691
278,90.827
279,90.435
280,90.385
281,87.637
282,86.494
283,86.385
284,86.787
285,87.252
286,86.312
287,85.969
288,86.502
289,86.093
290,85.949
291,85.184
292,83.159
293,80.278
294,78.409
295,77.312
296,76.128
297,75.473
298,77.276
299,78.462
300,77.424
301,76.035
302,75.449
303,75.486
304,74.280
305,72.516
306,70.047
307,68.811
308,67.000
309,67.022
310,67.667
311,67.344
312,65.462
313,64.470
314,63.598
315,61.759
316,59.554
317,59.333
318,58.097
319,56.626
320,55.775
321,55.705
322,54.731
323,53.894
324,52.973
325,51.770
326,49.582
327,46.426
328,43.690
329,42.498
330,42.548
331,42.118
332,41.806
333,42.306
334,42.395
335,41.710
336,40.567
337,40.256
338,40.165
339,41.640
340,41.501
341,41.667
342,41.667
343,42.602
344,42.807
345,42.679
346,43.186
347,43.663
348,44.187
349,44.687
350,46.700
351,49.194
352,50.064
353,50.333
354,52.656
355,55.978
356,58.022
357,58.026
358,57.434
359,57.512
360,57.853
361,58.588
362,59.617
363,61.689
364,63.916
365,64.994
366,66.921
367,68.538
368,69.129
369,70.381
370,72.871
371,75.119
372,79.217
373,80.301
374,80.617
375,80.216
376,80.666
377,82.372
378,83.972
379,84.629
380,84.899
381,85.270
382,86.556
383,87.645
384,88.817
385,90.690
386,92.675
387,93.833
388,94.784
389,95.446
390,95.497
391,96.161
392,97.760
393,98.785
394,98.669
395,99.248
396,100.382
397,100.914
398,102.144
399,102.153
400,102.321
401,102.114
402,102.306
403,101.739
404,101.992
405,102.472
406,103.896
407,105.297
408,105.665
409,106.356
410,106.498
411,105.979
412,104.969
413,105.232
414,104.688
415,103.579
416,103.944
417,105.155
418,106.349
419,105.372
420,102.763
421,101.527
422,100.946
423,100.638
424,101.697
425,102.570
426,101.999
427,100.267
428,99.650
429,98.991
430,96.000
431,95.903
432,95.032
433,94.176
434,93.377
435,93.545
436,92.727
437,92.375
438,90.684
439,91.230
440,91.367
441,89.636
442,86.982
443,84.012
444,81.908
445,82.121
446,80.239
447,79.557
448,79.055
449,78.549
450,78.593
451,78.476
452,77.276
453,75.223
454,73.959
455,72.699
456,71.570
457,70.881
458,69.251
459,67.262
460,65.426
461,64.490
462,63.645
463,61.935
464,60.965
465,58.275
466,55.973
467,53.650
468,52.070
469,52.273
470,52.516
471,51.804
472,50.048
473,49.132
474,48.691
475,48.435
476,48.162
477,47.372
478,46.189
479,44.974
480,43.375
481,41.655
482,41.086
483,41.539
484,42.272
485,43.643
486,45.543
487,47.584
488,49.126
489,49.993
490,51.129
491,51.662
492,51.561
493,51.781
494,51.535
495,52.477
496,54.623
497,58.166
498,59.454
499,60.258
500,61.478
501,64.098
502,65.964
503,68.164
504,72.830
505,75.050
506,77.246
507,78.977
508,80.143
509,81.151
510,81.933
511,82.164
512,83.644
513,86.746
514,88.095
515,87.975
516,88.659
517,90.509
518,91.530
519,93.358
520,96.864
521,99.285
522,100.422
523,101.352
524,101.336
525,100.341
526,100.756
527,101.348
528,102.400
529,104.468
530,105.169
531,106.826
532,106.623
533,107.205
534,107.043
535,107.188
536,108.162
537,110.323
538,112.304
539,114.097
540,115.189
541,116.260
542,117.843
543,118.787
544,118.877
545,118.433
546,117.804
547,116.886
548,116.100
549,116.450
550,116.729
551,117.355
552,117.668
553,117.854
554,119.287
555,119.380
556,119.392
557,118.961
558,118.217
559,117.150
560,117.726
561,118.485
562,119.390
563,122.688
564,123.664
565,122.308
566,122.700
567,122.101
568,119.477
569,117.989
570,116.895
571,116.858
572,117.962
573,118.166
574,118.117
575,118.422
576,118.719
577,119.130
578,119.363
579,119.897
580,118.939
581,119.183
582,120.973
583,122.146
584,121.930
585,121.314
586,120.971
587,119.683
588,120.091
589,119.072
590,117.818
591,119.337
592,119.708
593,118.128
594,118.512
595,118.877
596,119.129
597,119.099
598,117.604
599,115.856
600,114.557
601,114.886
602,115.543
603,115.437
604,116.044
605,117.082
606,116.443
607,113.656
608,111.089
609,109.685
610,109.004
611,108.917
612,109.685
613,111.722
614,112.992
615,112.427
616,111.319
617,108.148
618,105.317
619,105.057
620,105.014
621,105.401
622,105.612
623,104.643
624,103.637
625,103.595
626,102.836
627,101.700
628,101.986
629,100.130
630,98.249
631,96.365
632,94.112
633,92.831
634,92.667
635,92.667
636,92.989
637,93.333
638,92.390
639,90.628
640,89.475
641,88.727
642,88.225
643,86.809
644,85.841
645,85.065
646,81.809
647,80.145
648,81.725
649,80.742
650,76.856
651,73.913
652,72.979
653,72.186
654,71.420
655,70.462
656,70.333
657,70.602
658,70.348
659,68.550
660,66.208
661,65.669
662,65.786
663,66.781
664,67.442
665,65.635
666,63.394
667,61.847
668,60.099
669,59.214
670,59.811
671,60.064
672,59.671
673,58.511
674,59.079
675,59.636
676,57.833
677,55.932
678,53.775
679,51.515
680,49.331
681,49.100
682,49.493
683,49.240
684,47.429
685,46.165
686,45.411
687,44.467
688,44.727
689,45.160
690,44.138
691,42.338
692,41.836
693,42.268
694,40.889
695,39.094
696,38.547
697,38.664
698,37.746
699,36.083
700,35.583
701,36.387
702,37.411
703,37.650
704,37.414
705,36.335
706,36.072
707,34.717
708,33.497
709,33.196
710,31.830
711,31.194
712,31.664
713,31.333
