Distance_(pixels),Gray_Value
0,8.0000
1,8.0000
2,8.9214
3,9.0000
4,9.0000
5,9.0000
6,9.0823
7,9.0146
8,9.3902
9,9.8486
10,10.1281
11,10.8836
12,11.5636
13,11.8795
14,12.0684
15,13.1904
16,13.6224
17,13.0815
18,12.4047
19,12.4833
20,14.6421
21,16.2460
22,15.9592
23,14.2387
24,13.9592
25,13.6795
26,13.6667
27,13.7528
28,16.1164
29,18.1102
30,18.3333
31,17.8122
32,17.6667
33,18.6446
34,19.3362
35,19.7543
36,20.0611
37,20.7625
38,21.2067
39,21.7358
40,21.9156
41,21.5118
42,21.5226
43,22.4106
44,25.4061
45,27.1608
46,27.4265
47,26.7129
48,26.6817
49,26.7811
50,28.2999
51,29.4145
52,29.8506
53,31.2348
54,33.0083
55,32.9622
56,32.6827
57,33.1099
58,32.6434
59,31.8295
60,31.6667
61,32.2213
62,33.4658
63,34.0597
64,34.5697
65,35.5389
66,35.8486
67,36.1494
68,36.6569
69,38.1892
70,39.4237
71,39.7420
72,38.7044
73,38.8832
74,39.7827
75,39.7600
76,40.7511
77,39.8312
78,39.7219
79,40.1499
80,40.5459
81,40.1889
82,41.5050
83,42.6413
84,43.7251
85,44.8484
86,45.2095
87,45.9471
88,46.8138
89,46.5614
90,45.6900
91,45.6728
92,46.3843
93,47.6879
94,49.3057
95,50.1466
96,50.8684
97,50.8963
98,48.9976
99,46.4124
100,47.4956
101,50.8986
102,48.6535
103,49.9581
104,50.7912
105,49.7380
106,50.4876
107,51.2242
108,52.0250
109,52.2019
110,51.4959
111,51.9279
112,52.2861
113,50.7875
114,48.9923
115,48.1996
116,48.7380
117,49.8838
118,49.9139
119,48.7552
120,48.1600
121,47.3333
122,47.7132
123,48.9156
124,49.5633
125,49.3770
126,48.8882
127,48.8196
128,48.0338
129,46.4498
130,46.3333
131,46.3333
132,46.3333
133,46.0757
134,44.8627
135,45.1921
136,45.6667
137,46.8981
138,47.6667
139,47.0052
140,45.6062
141,44.4348
142,43.6477
143,43.3771
144,43.3333
145,43.4912
146,44.1368
147,44.2995
148,43.9083
149,42.6616
150,41.1058
151,39.0277
152,37.3202
153,36.1732
154,36.3159
155,36.3333
156,35.1747
157,33.4421
158,32.6632
159,32.4420
160,31.6215
161,29.3217
162,27.2444
163,26.9312
164,27.2023
165,27.2576
166,26.6293
167,25.3333
168,24.7884
169,25.4876
170,25.7756
171,25.9687
172,26.2589
173,24.8533
174,24.2595
175,24.0917
176,24.4685
177,22.6187
178,22.5065
179,21.9738
180,21.6943
181,22.3013
182,22.8679
183,24.0660
184,24.5177
185,25.1895
186,26.0112
187,25.0090
188,25.0975
189,26.1216
190,27.1459
191,27.2868
192,27.3067
193,27.1389
194,26.4085
195,26.7297
196,27.2687
197,27.7672
198,28.4812
199,29.1790
200,30.1397
201,31.2809
202,33.1819
203,33.1029
204,33.9737
205,33.8049
206,33.6186
207,33.4323
208,33.6445
209,34.5895
210,36.1412
211,36.6565
212,37.3348
213,37.6667
214,38.0219
215,39.0481
216,40.3878
217,40.5974
218,41.0097
219,41.5386
220,41.6358
221,41.5473
222,40.9560
223,39.7642
224,38.8816
225,37.9607
226,37.3599
227,38.6274
228,38.7948
229,38.3333
230,38.3333
231,38.3333
232,38.1908
233,37.3726
234,36.1325
235,36.2560
236,35.6230
237,35.4950
238,35.2023
239,34.3188
240,32.8646
241,31.8239
242,32.1558
243,32.6667
244,31.9016
245,31.3966
246,31.3366
247,30.3551
248,28.5487
249,27.8074
250,27.6667
251,27.7133
252,27.8079
253,28.4862
254,27.6363
255,26.6885
256,25.5857
257,24.7089
258,23.8162
259,22.8457
260,22.1456
261,21.2998
262,20.2969
263,19.6667
264,19.0365
265,19.0611
266,19.5186
267,19.3526
268,19.1405
269,19.6667
270,19.6667
271,19.6667
272,19.6900
273,20.2529
274,20.9895
275,21.1989
276,21.8269
277,23.4843
278,23.3849
279,24.3080
280,24.3344
281,24.0146
282,24.5726
283,24.5371
284,23.6786
285,24.1632
286,24.6499
287,25.0350
288,25.1923
289,25.4381
290,26.5546
291,27.7533
292,27.7496
293,28.6474
294,29.6838
295,29.5040
296,30.1257
297,30.6710
298,30.5805
299,29.5580
300,29.5095
301,30.2509
302,31.7480
303,31.1598
304,30.0262
305,29.0000
306,29.0000
307,29.1877
308,29.0786
309,29.0516
310,29.1735
311,29.3057
312,29.2838
313,29.8421
314,29.7217
315,29.9667
316,30.5159
317,31.1471
318,30.9349
319,30.8195
320,31.3814
321,31.7716
322,31.3333
323,31.4660
324,31.2624
325,30.1063
326,29.5597
327,30.0932
328,30.8111
329,32.2809
330,31.8704
331,31.4963
332,30.2490
333,30.0946
334,29.4716
335,28.9288
336,28.7241
337,28.4447
338,28.0018
339,26.7535
340,25.6230
341,24.7662
342,24.4731
343,24.4563
344,24.2534
