Distance_(pixels),Gray_Value
0,7.6667
1,7.9461
2,8.7675
3,7.9809
4,7.9538
5,8.0000
6,8.7642
7,9.6932
8,10.0000
9,10.0000
10,10.0000
11,9.9258
12,9.8332
13,10.1794
14,10.4978
15,11.0000
16,10.6288
17,9.7507
18,9.2926
19,10.0000
20,9.9287
21,9.6667
22,9.6667
23,9.7398
24,10.7051
25,10.6667
26,10.7535
27,10.9907
28,11.4950
29,11.6220
30,11.8541
31,12.2821
32,12.6520
33,12.6667
34,12.6667
35,13.0830
36,13.9438
37,14.8792
38,15.8399
39,16.7537
40,17.3822
41,17.4437
42,17.6827
43,18.3333
44,18.6943
45,19.8210
46,20.3333
47,20.3333
48,20.4469
49,21.4076
50,22.3790
51,23.4087
52,23.6434
53,24.2206
54,25.1194
55,25.9043
56,26.5126
57,26.9553
58,27.9802
59,28.6665
60,29.5140
61,29.6188
62,29.8035
63,30.2737
64,31.1811
65,32.0000
66,31.5939
67,30.5323
68,30.3275
69,31.0273
70,31.6131
71,33.3857
72,34.2458
73,34.4702
74,33.8500
75,34.9848
76,36.2501
77,36.9874
78,38.1834
79,38.3251
80,38.3333
81,38.6055
82,38.7312
83,39.2596
84,39.1907
85,39.1262
86,40.0033
87,42.1028
88,42.6260
89,43.0267
90,43.5846
91,43.8079
92,44.0000
93,43.3151
94,41.9172
95,41.4498
96,41.3587
97,42.1878
98,43.1485
99,44.0000
100,43.9301
101,43.0588
102,44.8152
103,44.9417
104,45.0165
105,44.9287
106,45.1391
107,45.3777
108,46.1486
109,45.6172
110,44.8752
111,45.6448
112,46.2807
113,46.7744
114,46.9980
115,47.4598
116,48.6167
117,50.4338
118,51.7948
119,52.7322
120,53.3188
121,53.2273
122,52.4294
123,52.6053
124,52.6871
125,53.2678
126,53.1899
127,52.3159
128,52.1299
129,52.1798
130,51.9329
131,51.4085
132,50.5722
133,49.2947
134,49.0636
135,49.0276
136,48.3450
137,48.0000
138,48.0000
139,48.0821
140,47.2911
141,46.0508
142,46.0220
143,46.3540
144,46.0840
145,46.7457
146,46.3825
147,45.1300
148,45.3707
149,45.6186
150,45.2450
151,44.3245
152,43.5060
153,41.6698
154,40.6513
155,40.2416
156,39.6388
157,38.1223
158,36.2874
159,35.7880
160,36.3290
161,36.3377
162,36.1591
163,35.5142
164,35.5182
165,35.4946
166,34.1157
167,31.8272
168,29.4787
169,28.4934
170,27.7309
171,26.5968
172,25.9739
173,26.3796
174,25.8803
175,25.4176
176,25.1732
177,25.1325
178,23.6619
179,22.7016
180,22.6667
181,22.4434
182,22.0207
183,21.3178
184,21.8666
185,21.5860
186,22.0291
187,24.1135
188,25.4885
189,25.6667
190,25.1874
191,24.5531
192,24.3261
193,23.7758
194,23.0214
195,23.3333
196,23.9636
197,24.6099
198,24.3304
199,24.3493
200,25.5779
201,26.4162
202,27.0015
203,28.6288
204,29.6522
205,30.8049
206,30.7888
207,30.3534
208,29.5080
209,29.3333
210,29.3333
211,29.3333
212,29.4996
213,30.1940
214,31.6141
215,31.9578
216,31.8795
217,31.8684
218,32.7753
219,33.9638
220,33.7034
221,33.5939
222,34.3290
223,34.8059
224,35.6026
225,36.0578
226,37.0330
227,37.1863
228,37.1157
229,37.6667
230,38.1215
231,37.5052
232,37.9271
233,38.7249
234,39.0868
235,37.9800
236,37.6496
237,37.0816
238,36.8282
