Distance_(pixels),Gray_Value
0,10.3333
1,11.3050
2,10.8545
3,10.7205
4,11.5218
5,11.9860
6,12.1711
7,11.5793
8,11.0379
9,11.4952
10,11.9520
11,12.6419
12,13.5298
13,13.9665
14,13.8355
15,13.1150
16,12.9287
17,13.5004
18,13.6667
19,13.6667
20,13.6667
21,13.6667
22,13.6801
23,13.9520
24,14.1281
25,13.6970
26,14.6506
27,15.1791
28,15.4920
29,15.5099
30,16.2042
31,16.2589
32,17.3944
33,19.3188
34,19.8312
35,19.5517
36,19.9185
37,21.0651
38,22.6524
39,23.3333
40,23.7016
41,24.6285
42,25.7437
43,26.6434
44,27.5871
45,27.9753
46,27.6667
47,26.9448
48,28.0471
49,27.4868
50,28.3860
51,30.3257
52,30.3333
53,30.8873
54,31.8971
55,33.2734
56,33.1743
57,32.9469
58,33.1901
59,33.1410
60,33.0438
61,33.9540
62,36.5106
63,37.8093
64,37.8256
65,36.5531
66,35.3288
67,34.9753
68,35.2266
69,35.4617
70,36.8176
71,38.4446
72,39.8457
73,40.5328
74,41.6812
75,41.9083
76,41.4707
77,40.8713
78,41.4309
79,40.8363
80,40.1688
81,39.4127
82,39.7164
83,41.9688
84,44.8406
85,47.8907
86,50.3757
87,50.5519
88,50.3553
89,51.1520
90,51.3531
91,51.3185
92,52.7323
93,53.2222
94,52.0202
95,50.9973
96,52.2271
97,52.7202
98,52.2615
99,52.8155
100,53.7867
101,53.2541
102,52.1907
103,51.6914
104,50.5130
105,49.6900
106,49.9232
107,50.3136
108,50.5167
109,50.4647
110,50.1077
111,50.0218
112,49.9025
113,49.9141
114,50.1898
115,50.3872
116,50.9908
117,51.4930
118,52.2976
119,51.9013
120,51.8908
121,51.8052
122,51.4557
123,50.8763
124,50.2111
125,49.2736
126,48.3436
127,48.8268
128,49.1063
129,47.1581
130,45.8135
131,45.3886
132,44.2969
133,44.0000
134,44.0000
135,44.6943
136,44.3507
137,44.2882
138,44.2405
139,44.0821
140,43.1946
141,41.5225
142,41.4571
143,42.5968
144,41.6448
145,39.0640
146,37.6152
147,37.6667
148,37.6002
149,36.9423
150,36.3595
151,36.4469
152,35.4416
153,34.0231
154,33.9503
155,33.2854
156,31.8489
157,29.9991
158,28.7884
159,28.4546
160,29.2329
161,29.3377
162,29.2292
163,29.5546
164,28.6014
165,27.6288
166,26.9634
167,25.8967
168,25.3397
169,25.3333
170,24.9060
171,23.4533
172,22.6648
173,22.8198
174,22.7525
175,22.9389
176,22.9723
177,22.6434
178,22.4123
179,22.7094
180,23.1761
181,23.2961
182,24.2638
183,25.3401
184,25.7569
185,26.2073
186,26.6554
187,26.9855
188,27.3886
189,27.0468
190,26.9665
191,28.5752
192,29.9042
193,30.4926
194,29.9578
195,28.9971
196,28.3333
197,28.0903
198,28.1552
199,30.5339
200,31.5565
201,33.2082
202,33.8320
203,34.4279
204,34.3333
205,33.3901
206,33.7202
207,34.3464
208,35.0277
209,34.9229
210,36.3857
211,38.0905
212,39.0025
213,38.1572
214,38.1972
215,37.9287
216,36.1004
217,35.0774
218,34.8787
219,36.0562
220,37.3540
221,38.7219
222,39.3464
223,39.1179
224,38.6956
225,37.2940
226,36.1952
227,35.4850
228,35.9607
229,35.0000
230,34.1325
231,35.1077
232,34.3974
233,34.4512
234,34.7307
235,33.7365
236,32.8665
237,31.7598
238,31.6197
239,31.8994
240,31.2649
241,30.7427
242,30.9665
243,30.4964
244,29.2562
245,28.2955
246,27.6667
247,27.8468
248,27.6418
249,26.8818
250,26.6667
251,26.6014
252,26.0015
253,26.5881
254,25.6623
255,24.4182
256,24.5759
257,24.5707
258,23.6715
259,22.3333
260,21.1729
261,20.7234
262,20.7120
263,20.6594
264,19.5530
265,18.9796
266,19.0684
267,19.1266
268,19.1423
269,19.3333
270,19.5817
271,20.5939
272,21.9821
273,22.9636
274,23.2431
275,23.7147
276,24.6667
277,24.7802
278,25.6440
279,25.6405
