Distance_(pixels),Gray_Value
0,8.6667
1,9.6383
2,10.5881
3,11.1032
4,10.8945
5,10.6026
6,10.3231
7,10.0120
8,10.0000
9,10.0000
10,10.0000
11,9.9258
12,9.8332
13,10.0000
14,10.2606
15,10.7948
16,10.6893
17,9.8330
18,9.7803
19,10.7381
20,12.1847
21,13.0298
22,13.6038
23,14.4943
24,14.6879
25,15.3377
26,16.0451
27,15.9870
28,15.2576
29,13.8733
30,13.7948
31,14.2384
32,14.7991
33,15.1566
34,15.7234
35,16.2968
36,17.1066
37,18.1054
38,18.3799
39,18.1004
40,17.7185
41,18.1785
42,19.8720
43,21.6947
44,21.6823
45,22.4418
46,23.5940
47,24.2133
48,26.0640
49,27.4017
50,28.3848
51,28.0801
52,28.7778
53,28.7293
54,27.8694
55,28.0378
56,28.8501
57,30.0233
58,30.5429
59,30.8224
60,31.2505
61,31.9711
62,33.0058
63,33.5357
64,34.2751
65,35.5007
66,36.0427
67,35.5075
68,35.4483
69,36.5226
70,37.5187
71,37.3517
72,36.6403
73,35.8859
74,37.4008
75,38.8333
76,37.0863
77,36.8520
78,38.4410
79,38.9025
80,40.2691
81,40.9335
82,41.3236
83,42.8608
84,44.0320
85,44.8852
86,45.3683
87,45.6587
88,45.6667
89,45.6667
90,45.6157
91,45.4233
92,45.4745
93,45.8938
94,46.8270
95,47.6974
96,48.7238
97,48.0000
98,48.0000
99,48.0000
100,48.0000
101,47.5979
102,46.6666
103,46.7254
104,46.7900
105,47.0553
106,47.0131
107,48.1084
108,50.0708
109,50.7904
110,50.5665
111,50.3333
112,49.5766
113,49.1164
114,48.4580
115,47.7060
116,47.9005
117,48.7351
118,49.6958
119,50.5732
120,50.3810
121,49.5330
122,50.4316
123,50.6460
124,50.2053
125,50.0161
126,49.9520
127,48.9957
128,48.2507
129,47.0699
130,47.5952
131,47.0577
132,47.0000
133,46.1011
134,45.3828
135,45.7961
136,46.9826
137,45.6676
138,44.0451
139,43.4626
140,43.4600
141,44.4703
142,45.7525
143,45.8268
144,44.0742
145,42.3374
146,41.6783
147,39.8818
148,38.0956
149,37.6480
150,37.2547
151,37.3333
152,37.3595
153,38.3202
154,38.3189
155,37.3188
156,35.3985
157,34.5779
158,33.8687
159,33.1402
160,32.1504
161,30.6711
162,30.2693
163,30.1121
164,29.8326
165,28.6361
166,27.1283
167,26.1488
168,25.3910
169,25.8400
170,26.0169
171,25.5269
172,25.2766
173,23.8533
174,23.3472
175,23.6055
176,23.3959
177,22.1994
178,21.9112
179,19.7356
180,19.6667
181,20.1854
182,21.4931
183,22.3581
184,22.5686
185,23.1794
186,24.3392
187,25.7436
188,26.1805
189,26.2737
190,26.3333
191,26.3333
192,26.4880
193,26.5581
194,26.8782
195,27.2300
196,28.1025
197,27.4186
198,27.6215
199,28.5542
200,29.4731
201,30.4221
202,31.0306
203,30.8855
204,32.9464
205,32.7074
206,32.6003
207,33.2114
208,34.0505
209,34.2455
210,34.3333
211,35.7482
212,36.9178
213,37.4338
214,38.1527
215,38.4498
216,38.7146
217,38.6055
218,38.0093
219,37.0567
220,36.7139
221,35.8325
222,34.3042
223,34.3537
224,34.6435
225,33.3726
226,33.3726
227,33.5095
228,31.6886
229,31.6667
230,32.4033
231,32.4333
232,32.4822
233,33.7380
234,34.8035
235,34.7531
236,34.9563
237,33.2795
238,33.3231
239,33.6608
240,33.0568
241,31.6192
242,30.5109
243,29.5502
244,28.7473
245,28.6142
246,27.6645
247,27.8385
248,27.6682
249,27.4878
250,27.3333
251,27.1980
252,26.2373
253,25.3523
254,25.6494
255,24.4221
256,24.1208
257,22.9418
258,22.7715
259,23.0509
260,22.8116
261,22.6667
262,21.7153
263,21.5007
264,21.6393
265,21.1173
266,20.6394
267,20.3333
268,20.3803
269,20.6847
270,20.4862
271,19.5038
272,19.6671
273,20.7216
274,21.2628
