Distance_(pixels),Gray_Value
0,7.6667
1,7.2539
2,6.7545
3,6.6667
4,6.7660
5,7.5482
6,7.4197
7,7.6547
8,8.0159
9,7.9898
10,8.2497
11,8.2517
12,8.5528
13,8.7100
14,8.8908
15,9.0789
16,9.6677
17,10.0000
18,10.0335
19,10.4134
20,11.0713
21,12.5149
22,12.5403
23,12.1426
24,12.2358
25,12.3117
26,11.3552
27,11.3333
28,12.2329
29,14.2700
30,15.1033
31,15.0860
32,14.6374
33,14.3333
34,14.9971
35,15.3333
36,16.1255
37,17.9919
38,19.9254
39,20.4207
40,19.9325
41,20.6920
42,20.9008
43,20.3508
44,20.6303
45,21.0876
46,22.3304
47,22.5393
48,22.4469
49,23.3581
50,23.6658
51,23.9199
52,23.8806
53,24.1456
54,25.1462
55,26.2038
56,26.8459
57,28.0662
58,28.6850
59,28.8514
60,29.1003
61,29.9840
62,30.6608
63,30.9403
64,31.3814
65,31.6114
66,31.5182
67,31.6909
68,32.3333
69,32.3333
70,32.7225
71,34.5953
72,36.4417
73,36.5199
74,37.2500
75,37.4361
76,39.4321
77,40.6235
78,41.2140
79,41.9845
80,42.7279
81,42.9204
82,41.6958
83,41.2775
84,43.5233
85,44.7410
86,45.3550
87,44.8843
88,42.9288
89,40.4980
90,39.4154
91,39.3753
92,39.8225
93,40.2300
94,40.9723
95,41.8353
96,42.5290
97,43.9671
98,44.2038
99,43.9894
100,42.9963
101,43.2034
102,43.0174
103,42.8238
104,43.6123
105,42.7933
106,41.9030
107,43.1842
108,44.7441
109,46.9320
110,47.9167
111,48.0139
112,48.0636
113,48.5080
114,49.6869
115,50.4265
116,50.3425
117,50.0000
118,50.1182
119,50.5732
120,50.5562
121,49.2885
122,48.6302
123,49.6868
124,49.9854
125,49.9782
126,49.7060
127,47.8267
128,46.3708
129,44.2967
130,43.2019
131,45.3946
132,45.4255
133,44.7436
134,44.7831
135,44.8312
136,45.0176
137,44.8610
138,44.5374
139,45.0405
