Distance_(pixels),Gray_Value
0,24.667
1,24.822
2,24.978
3,24.684
4,24.393
5,24.223
6,25.238
7,25.392
8,27.148
9,28.220
10,28.333
11,28.333
12,28.692
13,30.369
14,31.128
15,31.874
16,32.409
17,31.852
18,32.021
19,32.772
20,33.163
21,32.448
22,33.634
23,35.119
24,35.204
25,35.104
26,36.020
27,36.465
28,35.998
29,35.197
30,35.013
31,35.273
32,35.907
33,36.711
34,36.571
35,36.118
36,36.133
37,37.005
38,36.895
39,36.847
40,37.997
41,38.817
42,39.896
43,41.191
44,42.440
45,43.328
46,42.987
47,42.905
48,43.549
49,44.794
50,46.230
51,46.978
52,46.555
53,45.898
54,45.459
55,46.268
56,48.069
57,49.443
58,50.159
59,50.207
60,51.332
61,51.977
62,53.047
63,53.598
64,53.640
65,53.680
66,53.164
67,52.499
68,52.946
69,54.147
70,55.520
71,56.899
72,56.317
73,57.719
74,58.532
75,58.863
76,58.392
77,58.334
78,58.748
79,58.521
80,58.480
81,59.304
82,59.580
83,60.793
84,60.980
85,60.995
86,61.000
87,62.536
88,62.908
89,63.163
90,64.183
91,65.186
92,66.174
93,66.333
94,66.333
95,66.539
96,65.608
97,63.973
98,63.330
99,63.407
100,64.224
101,64.650
102,65.136
103,64.637
104,65.764
105,67.686
106,68.333
107,68.333
108,68.333
109,68.717
110,68.448
111,68.457
112,69.679
113,70.940
114,71.536
115,71.954
116,72.034
117,72.440
118,73.179
119,73.667
120,74.154
121,75.052
122,75.618
123,75.789
124,75.944
125,76.524
126,77.667
127,77.980
128,77.333
129,78.394
130,80.431
131,81.343
132,81.828
133,82.511
134,83.056
135,83.301
136,83.816
137,83.494
138,83.686
139,84.248
140,84.572
141,85.116
142,85.434
143,85.955
144,87.709
145,89.066
146,88.343
147,86.981
148,87.327
149,86.992
150,86.601
151,88.843
152,90.627
153,91.648
154,92.333
155,92.619
156,94.230
157,96.087
158,96.667
159,96.667
160,98.099
161,97.352
162,96.314
163,96.220
164,96.944
165,97.920
166,99.640
167,101.752
168,101.339
169,102.416
170,103.755
171,104.957
172,104.632
173,103.777
174,103.411
175,103.347
176,101.626
177,101.091
178,101.532
179,101.667
180,103.117
181,105.057
182,106.482
183,107.660
184,107.843
185,106.664
186,105.955
187,104.689
188,103.675
189,104.206
190,105.731
191,106.507
192,107.482
193,109.090
194,110.310
195,110.982
196,110.255
197,109.109
198,108.892
199,109.000
200,107.950
201,107.218
202,106.840
203,105.333
204,105.211
205,106.724
206,106.899
207,104.232
208,102.288
209,101.530
210,101.873
211,102.200
212,102.268
213,102.648
214,103.737
215,104.834
216,104.931
217,104.719
218,104.858
219,104.148
220,102.816
221,103.162
222,103.937
223,105.301
224,105.994
225,104.862
226,105.581
227,105.752
228,104.948
229,104.379
230,104.602
231,104.725
232,104.357
233,101.590
234,100.202
235,98.248
236,97.653
237,97.989
238,97.000
239,96.186
240,95.351
241,96.937
242,95.101
243,94.757
244,95.676
245,97.410
246,96.524
247,95.559
248,95.261
249,95.257
250,95.869
251,95.686
252,94.694
