Distance_(pixels),Gray_Value
564,128.000
565,128.144
566,127.720
567,127.667
568,127.081
569,125.918
570,124.913
571,124.229
572,123.419
573,121.952
574,119.902
575,119.581
576,117.921
577,116.519
578,115.776
579,116.732
580,118.215
581,119.029
582,117.963
583,117.622
584,118.258
585,118.388
586,118.781
587,119.154
588,118.939
589,117.746
590,115.614
591,113.496
592,111.375
593,109.775
594,109.762
595,110.167
596,110.353
597,110.252
598,110.481
599,110.550
600,109.709
601,109.291
602,108.085
603,105.838
604,104.408
605,104.832
606,105.832
607,105.852
608,105.255
609,104.229
610,103.022
611,102.326
612,102.639
613,103.154
614,103.241
615,102.542
616,102.176
617,102.159
618,100.442
619,99.519
620,99.333
621,99.506
622,100.009
623,98.000
624,96.767
625,94.769
626,92.008
627,90.175
628,90.123
629,90.128
630,90.926
631,90.168
632,89.661
633,89.213
634,87.373
635,84.625
636,85.443
637,85.550
638,81.938
639,80.569
640,79.706
641,78.745
642,77.444
643,76.771
644,76.123
645,76.591
646,75.537
647,74.982
648,72.794
649,69.746
650,68.227
651,68.822
652,70.563
653,70.231
654,68.996
655,67.802
656,67.345
657,66.237
658,64.294
659,62.164
660,60.714
661,59.073
662,57.134
663,54.925
664,53.681
665,52.922
666,51.686
667,49.362
668,48.812
669,49.337
670,48.384
671,47.478
672,47.333
673,47.182
674,46.381
675,45.085
676,44.022
677,43.639
678,44.013
679,44.187
680,42.932
681,41.381
682,39.828
683,38.002
684,36.368
685,35.211
686,35.228
687,36.120
688,36.302
689,34.763
690,33.697
691,33.000
692,33.000
693,32.471
694,30.748
695,29.979
696,29.894
697,30.667
698,30.667
699,30.519
700,29.494
701,27.502
702,26.868
703,27.694
704,26.389
705,26.889
706,26.846
707,27.076
708,26.230
709,24.962
710,23.748
711,23.656
712,23.748
713,23.525
714,22.000
