Distance_(pixels),Gray_Value
0,22.6667
1,22.6647
2,22.6667
3,22.1532
4,21.8949
5,21.9258
6,21.9362
7,21.9706
8,21.7651
9,21.7997
10,21.6900
11,22.2783
12,23.1741
13,23.6308
14,24.4729
15,24.7366
16,24.7914
17,24.9762
18,25.3894
19,25.6556
20,26.0344
21,26.0701
22,27.2429
23,27.3149
24,27.1362
25,27.0378
26,27.2241
27,27.4636
28,27.8258
29,28.0056
30,28.4559
31,28.7767
32,29.4874
33,29.7937
34,29.7007
35,30.0490
36,30.9477
37,32.7479
38,33.4118
39,33.4764
40,34.6440
41,35.5981
42,36.1661
43,36.8292
44,38.0155
45,40.3423
46,41.9156
47,42.3323
48,42.7983
49,43.6073
50,44.8937
51,45.5068
52,45.5428
53,45.5700
54,45.0560
55,44.4129
56,44.2284
57,44.3416
58,44.0814
59,44.8018
60,46.1681
61,46.7479
62,47.4868
63,47.6765
64,47.4174
65,47.1016
66,46.3787
67,46.2773
68,46.5238
69,47.7254
70,49.3633
71,49.5782
72,49.0238
73,50.0278
74,50.4592
75,49.8319
76,48.9067
77,48.0588
78,49.2255
79,50.2803
80,50.0037
81,49.4200
82,49.5742
83,50.3223
84,51.6459
85,52.2347
86,52.3230
87,52.0170
88,51.8796
89,51.9727
90,52.8728
91,53.7059
92,53.4433
93,52.8313
94,52.3641
95,53.0601
96,53.3333
97,54.5609
98,54.8247
99,53.9990
100,53.7961
101,54.3857
102,54.7823
103,55.5896
104,56.1388
105,57.0412
106,57.0808
107,56.5649
108,56.4566
109,56.6462
110,56.9020
111,57.5576
112,57.7001
113,58.9754
114,60.8462
115,62.1651
116,62.1676
117,61.8984
118,62.0618
119,62.5000
120,63.3699
121,64.5483
122,65.1625
123,65.9664
124,66.3333
125,65.9512
126,64.9343
127,64.4299
128,65.2325
129,65.2701
130,65.5655
131,66.3856
132,67.0015
133,67.5208
134,67.6667
135,68.2558
136,69.3810
137,68.6667
138,68.6667
139,68.7493
140,69.4706
141,71.2227
142,72.2101
143,73.2127
144,74.4986
145,76.4318
146,77.6947
147,78.2353
148,76.9843
149,76.8768
150,77.2325
151,78.8384
152,78.7005
153,78.0901
154,78.3368
155,78.4104
156,80.0336
157,81.0420
158,83.0121
159,84.2761
160,83.3907
161,84.9715
162,86.7466
163,86.6597
164,86.9693
165,87.2201
166,86.7447
167,86.4090
168,87.6274
169,87.7022
170,87.6667
171,88.1599
172,88.4062
173,88.6477
174,88.3603
175,88.1275
176,89.0140
177,89.5472
178,89.6709
179,89.8277
180,89.2644
181,88.9004
182,89.4118
183,90.7292
184,92.3053
185,92.7375
186,92.7043
187,93.3350
188,93.8097
189,94.4305
190,95.3649
191,95.7689
192,96.9531
193,98.5662
194,98.6792
195,97.4383
196,95.7843
197,95.0000
198,94.1385
199,92.7460
200,92.0773
201,91.8445
202,91.1811
203,90.4412
204,90.4490
205,91.4986
206,93.0784
207,94.1176
208,95.1156
209,96.1966
210,96.8939
211,96.7255
212,96.0244
213,94.7746
214,93.7161
215,93.6889
216,94.1145
217,93.6794
218,93.3609
219,93.3069
220,93.1248
221,93.0714
222,92.7157
223,92.3333
224,92.0046
225,90.2130
226,91.2217
227,91.7633
228,91.8151
229,91.9122
230,92.1625
231,92.1202
232,92.7141
233,93.8843
234,93.2801
235,92.6924
236,91.8491
237,92.3322
238,94.0000
239,93.7914
240,92.9137
241,91.7543
242,91.2728
243,90.7423
244,90.2241
245,89.1197
246,88.1413
247,87.4015
248,86.4594
249,86.6663
250,87.9818
251,89.2115
252,89.2503
253,89.5420
254,90.3109
255,90.7126
256,89.0560
257,87.1860
258,86.0369
259,85.8250
260,85.9221
261,84.9972
262,84.2606
263,84.4286
264,84.6246
265,84.0728
266,83.1176
267,82.0266
268,81.5574
269,81.3437
270,80.7283
271,79.7927
272,79.2653
273,79.0830
274,78.5864
275,78.2479
276,78.6134
277,79.1695
278,78.8375
279,77.8501
280,76.6413
281,75.9451
282,75.5283
283,74.7597
284,73.4286
285,72.2857
286,71.1429
287,70.1574
288,69.4564
289,69.0000
290,68.6732
291,67.4933
292,67.5265
293,68.2022
294,68.8039
295,67.7517
296,66.4454
297,64.2591
298,62.3137
299,61.5082
300,61.3613
301,60.7255
302,58.5238
303,57.4860
304,56.2062
305,54.0180
306,53.7483
307,54.3501
308,54.0980
309,52.8845
310,49.6184
311,47.6318
312,47.0417
313,47.6054
314,46.6667
315,46.6283
316,45.2997
317,43.3283
318,42.0529
319,41.6724
320,40.7003
321,39.5900
322,37.8547
323,36.0952
324,35.2437
325,36.6992
326,37.0832
327,36.3204
328,36.2973
329,36.1373
330,37.1093
331,36.8847
332,36.1134
333,36.4378
334,36.7012
335,37.4618
336,38.0565
337,38.0728
338,39.2245
339,39.8835
340,39.9456
341,39.8964
342,39.1796
343,39.4478
344,40.5704
345,42.2820
346,44.6140
347,46.2927
348,48.0591
349,51.0028
350,53.1176
351,54.0504
352,54.6771
353,55.7059
354,56.2867
355,57.9421
356,60.4145
357,61.3333
358,61.1903
359,62.8682
360,66.0946
361,67.7595
362,69.1194
363,70.9778
364,72.2664
365,72.6457
366,72.7423
367,72.1745
368,72.4373
369,74.6755
370,77.2904
371,78.6471
372,81.6959
373,83.9608
374,84.4422
375,84.1345
376,84.1257
377,84.0366
378,83.5479
379,84.4356
380,85.2353
381,86.2745
382,87.1806
383,87.5565
384,88.7122
385,89.6646
386,91.1296
387,91.8782
388,91.0364
389,91.5266
390,93.4411
391,94.3725
392,94.1153
393,93.1753
394,93.7340
395,93.3473
396,94.0084
397,94.9958
398,96.9664
399,96.9991
400,96.2191
401,95.1937
402,94.5574
403,93.7472
404,93.8067
405,94.3282
406,94.9550
407,93.7472
408,92.3333
409,91.0260
410,91.2959
411,93.0931
412,95.4309
413,96.9152
414,97.8605
415,97.3463
416,96.7465
417,96.7094
418,95.2224
419,94.0088
420,93.7532
421,93.1812
422,91.7087
423,89.4361
424,88.4174
425,88.5153
426,89.8321
427,88.4510
428,87.6705
429,87.6131
430,86.2241
431,84.7629
432,83.0998
433,80.8201
434,79.1315
435,78.1008
436,77.1083
437,76.9690
438,76.9557
439,76.0120
440,74.1783
441,71.8146
442,69.8095
443,68.5776
444,67.1681
445,65.0378
446,63.4128
447,62.8203
448,62.3529
449,61.6765
450,60.6529
451,60.4208
452,59.5099
453,58.5168
454,57.0560
455,55.8740
456,54.1905
457,53.2535
458,53.0000
459,53.0000
460,52.7983
461,51.6846
462,49.9412
463,48.1995
464,45.5626
465,44.3372
466,43.4394
467,42.8072
468,43.7893
469,44.2018
470,44.0448
471,44.1531
472,44.3277
473,43.5538
474,44.4034
475,45.6824
476,45.0000
477,45.8838
478,46.0958
479,46.6689
480,47.5696
481,49.6513
482,52.0896
483,53.5222
484,54.9959
485,55.4650
486,55.8738
487,56.2473
488,56.4874
489,58.3354
490,60.4810
491,62.0405
492,62.0429
493,62.5034
494,64.1111
495,65.1752
496,65.8592
497,66.8235
498,68.7251
499,70.7535
500,71.7983
501,74.0546
502,76.8164
503,78.5238
504,79.0196
505,79.8095
506,81.3687
507,82.6092
508,83.6067
509,84.4104
510,86.0884
511,87.4902
512,87.7426
513,87.7508
514,89.2969
515,92.4767
516,94.1989
517,94.2899
518,95.0104
519,95.3712
520,95.1485
521,96.1952
522,97.5469
523,98.4048
524,99.0627
525,98.7938
526,98.9693
527,100.3588
528,101.6446
529,102.8540
530,102.9132
531,103.2395
532,103.5006
533,102.2423
534,100.8795
535,101.9783
536,103.6694
537,105.5896
538,107.4902
539,107.4412
540,106.6055
541,108.2689
542,108.9764
543,110.1538
544,111.9592
545,113.0050
546,113.0877
547,111.2325
548,110.9790
549,111.9142
550,111.3922
551,112.0314
552,112.3219
553,111.9804
554,110.8754
555,110.9122
556,112.3209
557,112.0193
558,110.7871
559,108.6790
560,108.2907
561,109.1190
562,109.4255
563,109.9829
564,110.5253
565,112.5701
566,113.3154
567,113.1863
568,111.9363
569,110.7160
570,110.3109
571,110.4632
572,110.6524
573,110.4874
574,111.8431
575,113.7538
576,114.5552
577,114.4865
578,114.4218
579,114.6637
580,114.4948
581,113.1742
582,113.3305
583,113.6876
584,112.2661
585,110.1131
586,108.9888
587,108.9141
588,109.1569
589,108.5084
590,108.1120
591,108.4677
592,108.0616
593,106.8060
594,105.8515
595,106.2500
596,108.3055
597,109.1021
598,109.1108
599,109.6399
600,108.5714
601,106.4462
602,104.2745
603,102.3799
604,100.9944
605,99.2813
606,98.6667
607,98.8879
608,99.3208
609,99.9902
610,100.4080
611,99.2777
612,98.2313
613,97.8485
614,97.1479
615,95.1681
616,94.6667
617,93.9808
618,91.3221
619,89.5329
620,87.2661
621,84.8456
622,82.4146
623,81.4207
624,83.4437
625,84.1268
626,84.8908
627,84.0000
628,84.0311
629,84.2143
630,84.0588
631,83.8682
632,83.5209
633,83.7522
634,82.1532
635,80.4746
636,78.7752
637,78.6176
638,78.3344
639,77.3880
640,76.0896
641,76.0000
642,76.4296
643,74.8389
644,71.2272
645,67.6983
646,67.7687
647,66.3028
648,65.6382
649,66.3649
650,66.1928
651,65.3169
652,64.1507
653,63.3237
654,62.1331
655,61.4748
656,60.3708
657,60.6260
658,60.5686
659,60.7485
660,60.5210
661,60.3057
662,58.9347
663,57.5221
664,55.9721
665,55.7566
666,57.1976
667,57.6688
668,56.6138
669,54.8459
670,52.0338
671,50.6200
672,49.9712
673,49.3656
674,48.7569
675,47.3811
676,45.7619
677,44.6190
678,43.2690
679,42.7843
680,42.7891
681,42.1746
682,41.2633
683,40.5255
684,39.4913
685,38.1429
686,37.2215
687,37.1359
688,37.2867
689,37.3333
690,36.7554
691,34.7719
692,32.6159
693,31.5980
694,31.1997
695,30.2871
696,30.3585
697,31.2670
698,32.5729
699,33.7801
700,33.8939
701,33.3193
702,32.9671
703,31.5280
704,30.5498
705,29.4641
706,28.4096
707,26.7687
708,26.8129
709,28.1149
710,29.5533
711,27.7409
712,27.2485
713,25.6765
714,25.0000
