Distance_(pixels),Gray_Value
0,19.333
1,20.165
2,21.098
3,20.745
4,21.210
5,21.148
6,20.120
7,20.000
8,20.899
9,21.533
10,21.445
11,22.763
12,23.114
13,23.833
14,24.678
15,24.668
16,24.103
17,24.954
18,25.935
19,26.069
20,26.000
21,26.606
22,27.443
23,27.415
24,27.333
25,27.941
26,29.948
27,31.197
28,31.564
29,31.769
30,31.779
31,31.727
32,32.272
33,33.044
34,32.687
35,32.346
36,33.037
37,32.714
38,31.571
39,32.408
40,34.381
41,34.860
42,34.750
43,35.087
44,35.605
45,36.291
46,37.175
47,37.708
48,37.821
49,37.794
50,38.143
51,39.257
52,39.188
53,39.048
54,39.972
55,41.436
56,41.667
57,41.304
58,40.069
59,39.889
60,40.756
61,39.769
62,39.000
63,39.218
64,40.266
65,40.517
66,41.394
67,42.948
68,43.633
69,44.000
70,44.168
71,45.672
72,45.536
73,47.131
74,48.482
75,50.310
76,49.709
77,50.676
78,50.941
79,49.905
80,49.627
81,51.300
82,53.266
83,54.666
84,55.507
85,55.310
86,55.050
87,54.791
88,54.248
89,54.109
90,53.998
91,54.125
92,55.084
93,55.560
94,55.909
95,57.172
96,57.894
97,58.141
98,57.255
99,56.213
100,55.332
101,56.131
102,57.388
103,58.360
104,59.877
105,61.020
106,61.188
107,61.170
108,61.734
109,61.984
110,62.041
111,62.926
112,64.344
113,64.856
114,65.064
115,65.748
116,65.287
117,64.628
118,64.667
119,65.167
120,66.149
121,66.811
122,66.222
123,65.333
124,65.770
125,66.758
126,67.576
127,67.678
128,66.846
129,66.796
130,68.114
131,68.968
132,68.759
133,68.873
134,69.411
135,69.330
136,69.299
137,69.011
138,69.931
139,71.627
140,73.198
141,73.298
142,73.560
143,74.133
144,74.957
145,76.345
146,78.271
147,79.882
148,80.019
149,79.685
150,78.563
151,78.046
152,77.966
153,77.952
154,78.941
155,79.968
156,79.891
157,79.305
158,80.831
159,82.991
160,83.983
161,84.960
162,86.073
163,87.588
164,88.599
165,87.147
166,88.675
167,89.864
168,89.961
169,89.751
170,89.939
171,90.493
172,90.739
173,92.203
174,91.870
175,90.873
176,90.667
177,90.816
178,91.877
179,92.713
180,92.995
181,93.444
182,93.788
183,94.347
184,93.924
185,93.635
186,94.073
187,95.190
188,96.297
189,96.176
190,95.541
191,95.265
192,95.812
193,97.470
194,98.422
195,98.106
196,98.261
197,98.667
198,98.667
199,98.482
200,98.272
201,98.480
202,98.527
203,97.792
204,97.048
205,96.491
206,95.981
207,95.759
208,95.552
209,95.345
210,95.137
211,94.930
212,95.037
213,96.213
214,97.148
215,97.950
216,97.499
217,95.957
218,95.530
219,95.981
220,96.712
221,96.432
222,96.818
223,98.336
224,98.647
225,99.230
226,100.270
227,98.792
228,98.244
229,98.847
230,95.886
231,95.696
232,96.048
233,96.736
234,96.929
235,97.141
236,97.450
237,96.888
238,97.667
239,96.574
240,95.708
241,95.534
242,95.019
243,94.063
244,93.076
245,93.080
246,92.644
247,92.732
248,93.211
249,92.905
250,92.138
251,91.118
252,89.684
253,88.793
254,89.076
255,88.743
256,89.697
257,90.761
258,90.922
259,89.999
260,89.074
261,89.166
262,90.263
263,90.667
264,90.457
265,90.531
266,89.773
267,88.420
268,86.933
269,85.664
270,84.519
271,83.427
272,81.925
273,81.294
274,81.289
275,80.448
276,79.250
277,79.477
278,80.165
279,79.367
280,78.084
281,78.251
282,79.003
283,78.472
284,76.674
285,76.027
286,75.780
287,75.363
288,74.670
289,74.929
290,75.594
291,74.777
292,72.913
293,72.000
294,72.000
295,71.116
296,68.711
297,68.000
298,67.867
299,67.195
300,66.816
301,65.667
302,63.764
303,63.190
304,61.797
305,59.606
306,57.374
307,54.926
308,53.133
309,51.245
310,50.604
311,50.811
312,51.294
313,50.594
314,49.296
315,48.324
316,47.307
317,45.851
318,45.400
319,41.569
320,40.927
321,40.384
322,40.330
323,40.090
324,40.123
325,38.812
326,38.060
327,38.176
328,37.462
329,36.848
330,37.963
331,39.131
332,39.985
333,41.860
334,42.515
335,42.914
336,43.060
337,42.880
338,43.476
339,44.286
340,45.218
341,46.827
342,48.428
343,49.800
344,51.324
345,52.688
346,53.193
347,53.315
348,53.354
349,54.615
350,55.947
351,56.976
352,57.921
353,59.156
354,60.179
355,60.859
356,62.017
357,63.500
358,65.571
359,66.901
360,68.402
361,71.033
362,72.607
363,73.658
364,73.973
365,73.216
366,73.076
367,74.276
368,75.664
369,78.516
370,81.311
371,82.974
372,84.367
373,85.401
374,86.571
375,87.507
376,88.324
377,88.737
378,89.651
379,91.223
380,92.361
381,93.462
382,93.896
383,94.736
384,94.773
385,95.333
386,95.336
387,95.422
388,95.741
389,96.255
390,96.884
391,97.898
392,99.317
393,100.226
394,99.367
395,100.347
396,100.992
397,100.004
398,99.141
399,100.882
400,99.589
401,102.900
402,102.840
403,102.874
404,104.669
405,107.035
406,107.136
407,107.511
408,104.687
409,103.840
410,103.271
411,102.251
412,102.429
413,101.487
414,100.254
415,100.209
416,99.162
417,98.084
418,96.294
419,95.745
420,94.961
421,94.355
422,92.700
423,91.238
424,92.407
425,92.548
426,91.392
427,91.569
428,91.904
429,91.279
430,89.374
431,87.530
432,85.646
433,84.440
434,83.078
435,81.583
436,80.668
437,78.826
438,75.848
439,74.215
440,74.366
441,74.640
442,74.510
443,72.453
444,69.550
445,66.840
446,65.501
447,64.803
448,64.384
449,63.798
450,64.013
451,64.404
452,63.437
453,61.571
454,59.432
455,58.009
456,57.151
457,54.616
458,54.297
459,52.714
460,50.595
461,49.582
462,48.972
463,47.928
464,47.407
465,47.613
466,47.387
467,46.658
468,43.639
469,42.737
470,45.348
471,46.657
472,44.213
473,41.837
474,42.546
475,43.343
476,45.667
477,46.655
478,46.992
479,48.283
480,49.599
481,52.581
482,51.146
483,52.127
484,54.326
485,56.152
486,56.916
487,58.473
488,61.129
489,62.523
490,65.819
491,66.766
492,66.113
493,65.905
494,66.884
495,69.995
496,73.457
497,74.236
498,75.702
499,78.207
500,80.039
501,80.496
502,80.667
503,80.797
504,82.085
505,83.201
506,85.117
507,88.161
508,91.410
509,93.038
510,93.333
511,93.147
512,93.000
513,92.909
514,92.470
515,93.212
516,94.569
517,96.192
518,97.555
519,97.343
520,96.381
521,96.680
522,97.463
523,97.397
524,98.129
525,98.667
526,99.893
527,100.258
528,99.417
529,100.790
530,103.521
531,104.228
532,104.949
533,106.523
534,108.850
535,110.033
536,109.926
537,109.210
538,108.482
539,107.960
540,106.424
541,106.050
542,106.322
543,107.999
544,109.306
545,110.525
546,110.174
547,111.806
548,112.574
549,111.667
550,111.801
551,113.776
552,115.701
553,116.657
554,117.443
555,116.613
556,116.440
557,115.613
558,116.070
559,116.237
560,116.316
561,116.262
562,116.934
563,117.000
564,116.406
565,117.211
566,118.204
567,120.039
568,122.014
569,123.161
570,123.018
571,123.905
572,125.048
573,124.618
574,123.624
575,121.829
576,120.190
577,118.395
578,116.803
579,115.628
580,115.333
581,114.876
582,114.591
583,113.808
584,113.849
585,114.889
586,115.271
587,115.878
588,116.059
589,115.190
590,114.048
591,113.455
592,113.299
593,112.599
594,110.681
595,110.250
596,110.787
597,110.111
598,109.527
599,109.478
600,109.826
601,110.658
602,110.424
603,108.780
604,107.829
605,107.183
606,105.600
607,103.255
608,100.522
609,98.657
610,97.462
611,96.986
612,97.823
613,98.798
614,99.974
615,100.136
616,100.167
617,99.023
618,96.746
619,93.000
620,92.867
621,92.297
622,92.932
623,92.382
624,91.040
625,88.986
626,88.084
627,85.049
628,82.696
629,81.619
630,81.471
631,82.094
632,80.829
633,80.539
634,81.187
635,78.283
636,78.365
637,79.000
638,78.165
639,77.684
640,76.401
641,75.506
642,74.630
643,71.681
644,71.375
645,70.991
646,70.238
647,68.913
648,67.835
649,67.495
650,66.003
651,65.360
652,66.614
653,67.188
654,66.232
655,64.020
656,62.613
657,60.484
658,59.157
659,59.764
660,60.272
661,60.427
662,59.272
663,58.755
664,59.524
665,58.862
666,56.969
667,54.909
668,52.928
669,50.862
670,49.840
671,50.046
672,49.916
673,48.612
674,47.277
675,46.835
676,45.661
677,44.587
678,44.536
679,44.495
680,43.789
681,42.274
682,40.932
683,39.696
684,38.164
685,37.699
686,38.686
687,39.060
