Distance_(pixels),Gray_Value
0,24.000
1,22.959
2,22.593
3,22.378
4,22.684
5,23.076
6,23.287
7,24.253
8,23.434
9,23.333
10,23.140
11,23.568
12,22.704
13,22.688
14,23.941
15,24.332
16,24.897
17,25.786
18,27.031
19,27.333
20,28.535
21,28.824
22,28.922
23,29.000
24,29.385
25,29.811
26,28.908
27,28.531
28,29.549
29,30.175
30,30.055
31,29.940
32,31.175
33,31.546
34,30.878
35,31.753
36,31.507
37,31.032
38,31.395
39,31.302
40,32.087
41,33.234
42,33.176
43,31.627
44,32.025
45,34.431
46,35.156
47,35.488
48,35.097
49,34.529
50,35.070
51,36.473
52,37.485
53,37.514
54,37.989
55,38.857
56,39.792
57,39.718
58,38.748
59,38.299
60,38.720
61,39.108
62,39.792
63,41.111
64,41.339
65,41.361
66,43.168
67,44.289
68,45.993
69,47.046
70,47.740
71,47.882
72,46.936
73,47.016
74,48.451
75,50.062
76,50.856
77,51.344
78,53.605
79,52.193
80,50.947
81,51.066
82,50.919
83,50.897
84,51.111
85,53.131
86,52.102
87,52.000
88,52.891
89,53.437
90,52.476
91,52.333
92,52.894
93,54.931
94,56.105
95,56.168
96,55.731
97,56.203
98,55.569
99,55.028
100,56.421
101,56.149
102,55.850
103,56.133
104,56.966
105,57.225
106,57.492
107,58.625
108,59.832
109,60.343
110,60.468
111,61.220
112,60.941
113,59.902
114,59.833
115,61.353
116,64.303
117,65.385
118,65.795
119,66.583
120,66.835
121,67.745
122,68.365
123,68.081
124,69.059
125,70.265
126,70.248
127,70.609
128,71.487
129,72.319
130,72.866
131,72.768
132,72.333
133,72.546
134,72.576
135,71.788
136,72.000
137,72.492
138,74.076
139,75.386
140,76.098
141,76.408
142,77.000
143,77.121
144,77.427
145,77.476
146,76.639
147,75.798
148,75.159
149,76.789
150,80.017
151,80.522
152,78.588
153,77.548
154,80.448
155,82.244
156,82.518
157,82.811
158,83.874
159,85.743
160,87.179
161,86.971
162,86.176
163,85.048
164,84.683
165,84.144
166,86.602
167,88.494
168,89.471
169,89.247
170,89.238
171,89.871
172,91.215
173,92.223
174,93.059
175,94.673
176,96.036
177,96.333
178,97.172
179,97.391
180,96.852
181,97.246
182,97.137
183,96.884
184,97.409
185,97.573
186,97.599
187,97.667
188,98.641
189,99.901
190,100.146
191,100.692
192,101.734
193,102.555
194,104.132
195,104.749
196,104.445
197,104.845
198,105.090
199,105.825
200,106.706
201,106.920
202,106.059
203,104.646
204,103.190
205,102.102
206,100.918
207,100.855
208,101.865
209,102.344
210,102.563
211,102.402
212,103.388
213,104.982
214,105.907
215,106.151
216,105.607
217,104.735
218,103.982
219,104.182
220,104.612
221,104.405
222,103.915
223,103.063
224,103.118
225,102.852
226,103.772
227,104.889
228,106.000
229,105.773
230,104.134
231,105.141
232,103.201
233,101.013
234,101.774
235,101.273
236,100.178
237,98.687
238,97.667
239,97.237
240,97.429
241,97.339
242,97.333
243,95.772
244,95.605
245,95.752
246,96.590
247,95.131
248,95.653
249,96.688
250,97.491
251,97.409
252,98.188
253,98.063
254,98.000
255,97.551
256,96.759
257,96.141
258,95.909
259,95.360
260,95.256
261,94.313
262,92.120
263,90.651
264,89.759
265,90.258
266,91.524
267,91.190
268,90.669
269,89.905
270,87.554
271,85.858
272,85.333
273,85.394
274,85.597
275,86.108
276,86.101
277,85.158
278,84.171
279,82.983
280,81.969
281,82.025
282,82.895
283,83.840
284,84.111
285,83.963
286,82.681
287,81.952
288,81.782
289,81.022
290,80.832
291,80.322
292,79.230
293,77.510
294,76.471
295,75.392
296,74.713
297,74.543
298,73.570
299,73.752
300,74.166
301,73.186
302,70.937
303,69.017
304,66.345
305,64.750
306,63.918
307,62.961
308,60.555
309,60.271
310,59.400
311,58.392
312,57.804
313,57.227
314,57.179
315,56.628
316,56.200
317,55.430
318,53.576
319,52.622
320,51.050
321,49.410
322,47.453
323,45.675
324,45.783
325,45.842
326,44.920
327,43.448
328,42.748
329,41.814
330,40.996
331,40.972
332,41.286
333,40.716
334,40.632
335,40.693
336,42.275
337,41.751
338,41.303
339,41.926
340,43.286
341,44.377
342,45.429
343,46.219
344,46.551
345,47.599
346,47.669
347,48.969
348,50.730
349,52.429
350,52.211
351,52.335
352,52.993
353,52.721
354,53.238
355,54.381
356,55.524
357,56.417
358,57.961
359,60.427
360,62.111
361,63.602
362,65.167
363,65.843
364,67.311
365,71.070
366,75.230
367,76.482
368,75.483
369,74.683
370,74.573
371,75.980
372,77.903
373,79.619
374,81.224
375,83.855
376,85.900
377,87.678
378,88.624
379,88.493
380,88.678
381,90.148
382,90.641
383,92.574
384,95.493
385,96.480
386,97.479
387,98.700
388,100.417
389,101.525
390,103.717
391,104.595
392,103.460
393,100.000
394,100.034
395,101.021
396,102.003
397,102.477
398,101.723
399,102.000
400,103.020
401,102.792
402,103.602
403,105.085
404,106.176
405,106.321
406,106.465
407,105.737
408,105.272
409,105.429
410,105.044
411,104.368
412,103.584
413,103.655
414,103.883
415,103.509
416,103.056
417,103.204
418,102.843
419,102.087
420,101.546
421,100.142
422,98.986
423,97.829
424,97.306
425,97.277
426,96.552
427,95.225
428,93.227
429,91.054
430,89.389
431,87.534
432,86.578
433,86.104
434,86.902
435,88.113
436,87.205
437,85.323
438,85.101
439,84.837
440,82.316
441,79.506
442,78.007
443,76.102
444,75.695
445,76.257
446,76.176
447,75.075
448,74.084
449,73.050
450,71.056
451,70.365
452,68.769
453,67.397
454,66.229
455,64.694
456,63.637
457,63.288
458,62.824
459,60.828
460,57.160
461,54.557
462,52.371
463,51.782
464,52.619
465,52.625
466,51.507
467,49.190
468,48.260
469,48.023
470,48.465
471,47.987
472,47.371
473,45.778
474,44.507
475,43.093
476,42.000
477,42.676
478,43.129
479,43.338
480,44.954
481,46.555
482,49.727
483,50.824
484,50.749
485,51.213
486,50.398
487,50.600
488,51.800
489,53.469
490,55.603
491,57.560
492,58.521
493,58.100
494,59.157
495,62.351
496,67.109
497,71.983
498,74.181
499,76.046
500,78.616
501,80.380
502,81.686
503,82.725
504,83.904
505,85.079
506,86.080
507,87.016
508,87.340
