Distance_(pixels),Gray_Value
680,140.575
681,133.552
682,135.358
683,137.041
684,141.478
685,166.621
686,174.633
687,175.864
688,161.304
689,153.036
690,147.923
691,146.931
692,146.311
693,142.776
694,144.340
695,147.816
696,148.927
697,148.411
698,143.742
699,141.507
700,139.099
701,136.031
702,133.216
703,135.914
704,144.962
705,152.133
706,153.267
707,150.733
708,147.149
709,140.606
710,135.558
711,138.635
712,140.748
713,143.092
714,143.395
715,142.206
716,139.779
717,137.170
718,133.615
719,122.695
720,115.476
721,116.703
722,123.455
723,137.153
724,147.981
725,147.659
726,139.184
727,140.043
728,140.681
729,143.447
730,140.894
731,138.190
732,139.801
733,134.319
734,121.664
735,117.460
736,118.248
737,118.948
738,123.304
739,125.066
740,125.210
741,125.658
742,127.446
743,125.609
744,121.622
745,119.902
746,114.736
747,116.910
748,123.136
749,126.780
750,128.873
751,133.085
752,137.267
753,140.513
754,143.678
755,145.611
756,147.673
757,138.872
758,131.998
759,123.964
760,112.739
761,107.596
762,110.337
763,112.790
764,114.805
765,120.715
766,124.037
767,120.489
768,118.833
769,119.211
770,117.618
771,116.128
772,113.368
773,104.901
774,95.646
775,89.871
776,87.923
777,85.501
778,86.892
779,89.823
780,91.492
781,93.795
782,96.543
783,97.359
784,95.776
785,98.596
786,102.014
787,112.517
788,114.198
789,108.748
790,95.277
791,89.545
792,83.219
793,78.152
794,77.568
795,77.228
796,76.730
797,76.386
798,73.558
799,68.016
800,65.545
801,65.800
802,64.440
803,65.900
804,69.814
805,71.610
806,74.336
807,75.973
808,73.647
809,70.217
810,65.295
811,61.751
812,59.768
813,58.829
814,59.265
815,59.796
816,57.542
817,55.494
818,55.696
819,56.977
820,57.737
821,57.889
822,56.618
823,55.351
824,55.775
825,54.561
826,52.357
827,50.798
828,50.148
829,50.574
830,51.235
831,52.237
832,53.791
833,56.647
834,57.114
835,56.153
836,54.999
837,52.961
838,51.598
839,52.200
840,52.792
841,48.415
842,45.891
843,44.937
844,43.682
845,41.419
846,40.501
847,40.074
848,39.802
849,42.030
850,43.242
851,41.761
852,37.253
853,34.145
854,32.769
855,33.796
856,33.267
857,33.807
858,33.783
859,33.950
860,33.847
861,33.728
862,34.315
863,34.219
864,33.764
865,33.089
866,32.881
867,32.114
868,31.977
869,31.941
870,31.435
871,31.262
872,31.774
873,31.800
874,31.668
875,31.964
876,32.899
877,33.748
878,33.859
879,33.622
880,33.639
881,33.333
882,33.186
883,32.778
884,32.798
885,33.314
886,33.887
887,34.335
888,33.778
889,33.020
890,31.757
891,28.957
892,27.962
893,27.757
894,25.541
895,23.929
896,23.408
897,22.739
898,24.066
899,24.989
900,25.296
901,25.979
902,25.150
903,23.800
904,21.968
905,20.225
906,17.969
907,17.333
