Distance_(pixels),Gray_Value
0,26.667
1,25.621
2,26.609
3,28.495
4,27.112
5,30.423
6,31.994
7,31.668
8,33.765
9,36.567
10,37.289
11,36.798
12,37.435
13,38.144
14,39.478
15,38.032
16,36.315
17,36.977
18,37.992
19,36.353
20,32.937
21,29.961
22,29.824
23,31.597
24,30.371
25,30.205
26,32.239
27,33.705
28,37.924
29,40.946
30,40.279
31,39.281
32,39.691
33,40.597
34,41.614
35,42.945
36,43.000
37,42.023
38,41.611
39,42.369
40,41.329
41,41.365
42,41.810
43,42.370
44,42.008
45,42.972
46,43.691
47,41.742
48,40.674
49,39.979
50,39.286
51,38.638
52,39.631
53,42.099
54,45.053
55,46.614
56,47.216
57,47.840
58,47.314
59,47.320
60,47.669
61,47.389
62,50.288
63,53.634
64,51.873
65,49.605
66,47.566
67,46.700
68,45.480
69,45.400
70,47.885
71,49.922
72,52.212
73,54.877
74,56.908
75,57.000
76,58.547
77,60.251
78,61.367
79,63.080
80,64.283
81,65.257
82,64.159
83,64.314
84,63.965
85,66.871
86,68.660
87,68.072
88,66.422
89,64.452
90,64.631
91,66.174
92,64.393
93,67.460
94,70.351
95,71.715
96,72.803
97,74.911
98,75.870
99,76.315
100,77.762
101,79.402
102,80.584
103,82.020
104,83.854
105,84.118
106,83.438
107,84.580
108,85.884
109,87.760
110,92.417
111,99.291
112,101.813
113,101.370
114,98.048
115,96.127
116,97.315
117,100.780
118,102.764
119,103.918
120,108.850
121,115.410
122,121.521
123,125.323
124,121.744
125,125.936
126,127.548
127,122.455
128,121.111
129,123.567
130,121.903
131,121.482
132,121.102
133,122.954
134,126.231
135,133.176
136,139.303
137,135.708
138,128.076
139,125.585
140,128.092
141,123.999
142,124.271
143,124.632
144,122.843
145,121.871
146,122.840
147,127.278
148,127.502
149,130.230
150,132.463
151,135.821
152,138.218
153,139.076
154,137.866
155,136.027
156,134.739
157,138.392
158,142.710
159,142.437
160,139.748
161,140.993
162,142.441
163,141.924
164,146.048
165,143.034
166,144.374
167,148.975
168,150.809
169,150.384
170,150.321
171,151.320
172,155.198
173,158.236
174,160.558
175,162.238
176,164.663
177,166.988
178,169.335
179,171.769
180,172.087
181,172.080
182,164.296
183,162.974
184,163.863
185,164.034
186,167.065
187,165.872
188,165.551
189,161.540
190,159.564
191,159.521
192,157.415
193,158.112
194,163.942
195,169.709
196,171.986
197,174.422
198,174.305
199,171.041
200,170.886
201,176.123
202,184.573
203,191.670
204,191.756
205,187.954
206,183.753
207,179.376
208,176.516
209,176.394
210,175.869
211,174.313
212,170.338
213,164.526
214,159.340
215,160.044
216,154.331
217,153.292
218,153.255
219,153.520
220,148.604
221,149.639
222,147.253
223,143.044
224,138.931
225,135.480
226,133.189
227,130.744
228,137.331
229,142.204
230,146.552
231,148.133
232,150.988
233,158.645
234,165.732
235,167.467
236,169.713
237,168.695
238,165.984
239,162.840
240,163.242
241,167.666
242,172.653
243,175.781
244,178.470
245,174.050
246,172.603
247,175.644
248,182.092
249,185.854
250,188.966
251,187.771
252,173.188
253,156.966
254,155.452
255,158.369
256,156.194
257,160.952
258,169.234
259,172.780
260,174.553
261,172.982
262,170.459
263,164.254
264,162.184
265,157.520
266,158.896
267,162.545
268,163.713
269,164.691
270,166.780
271,165.915
272,161.180
273,155.915
274,152.474
275,148.465
276,147.102
277,140.634
278,133.830
279,131.451
280,130.747
281,127.054
282,124.835
283,127.178
284,132.426
285,132.782
286,131.356
287,130.836
288,130.104
289,127.098
290,124.249
291,122.878
292,123.041
293,119.852
294,114.043
295,110.862
296,110.612
297,110.376
298,110.421
299,112.042
300,114.200
301,115.482
302,118.706
303,122.334
304,125.514
305,126.199
306,127.119
307,128.161
308,124.996
309,117.355
310,114.254
311,113.609
312,111.904
313,112.431
314,113.737
315,114.742
316,115.734
317,109.214
318,99.784
319,91.099
320,83.499
321,75.338
322,71.562
323,72.914
324,72.269
325,75.283
326,79.551
327,82.482
328,82.252
329,80.340
330,75.941
331,71.190
332,67.123
333,66.069
334,64.132
335,66.251
336,68.301
337,67.613
338,67.860
339,67.607
340,65.786
341,63.584
342,60.526
343,59.516
344,60.961
345,61.594
346,60.820
347,60.076
348,58.739
349,61.288
350,64.138
351,66.226
352,67.388
353,66.076
354,64.017
355,65.050
356,67.685
357,70.663
358,73.615
359,74.798
360,76.539
361,79.296
362,82.165
363,83.590
364,87.256
365,89.465
366,90.875
367,91.531
368,90.956
369,89.351
370,88.814
371,89.352
372,88.836
373,89.159
374,91.768
375,95.426
376,96.554
377,94.950
378,93.389
379,93.628
380,93.472
381,93.791
382,94.682
383,99.030
384,104.077
385,107.759
386,112.936
387,119.449
388,119.201
389,118.686
390,118.786
391,119.006
392,120.358
393,124.319
394,130.904
395,135.235
396,135.872
397,131.379
398,127.977
399,129.413
400,130.841
401,130.355
402,128.802
403,126.624
404,127.835
405,123.900
406,118.005
407,117.675
408,122.632
409,127.235
410,131.288
411,136.494
412,141.746
413,137.723
414,133.392
415,134.949
416,138.417
417,140.099
418,138.847
419,134.897
420,128.691
421,126.445
422,126.410
423,119.340
