Distance_(pixels),Gray_Value
530,54.947
531,52.513
532,50.464
533,49.435
534,49.609
535,50.686
536,51.598
537,52.545
538,54.327
539,57.831
540,61.296
541,63.214
542,64.128
543,65.470
544,65.181
545,64.164
546,62.589
547,61.820
548,65.031
549,68.957
550,71.066
551,73.843
552,77.831
553,80.027
554,78.986
555,77.969
556,78.337
557,79.169
558,82.045
559,86.524
560,87.782
561,85.744
562,83.368
563,82.457
564,79.955
565,78.041
566,79.351
567,81.290
568,82.352
569,82.962
570,82.433
571,82.708
572,85.471
573,87.562
574,89.566
575,92.584
576,94.160
577,95.599
578,96.682
579,95.510
580,95.237
581,95.199
582,96.552
583,99.824
584,102.456
585,101.497
586,100.055
587,100.263
588,102.078
589,104.007
590,106.078
591,107.565
592,107.120
593,106.126
594,107.733
595,115.131
596,123.440
597,127.693
598,130.477
599,136.477
600,144.196
601,144.724
602,136.321
603,132.690
604,122.394
605,114.730
606,113.538
607,115.258
608,114.938
609,109.652
610,100.729
611,90.970
612,82.181
613,79.480
614,80.097
615,79.126
616,80.594
617,84.068
618,86.456
619,86.390
620,85.891
621,83.982
622,79.830
623,75.975
624,73.632
625,70.482
626,66.881
627,64.248
628,61.273
629,57.869
630,54.427
631,51.162
632,49.588
633,48.939
634,48.451
635,49.786
636,51.122
637,50.410
638,47.506
639,46.610
640,45.525
641,45.065
642,45.260
643,45.867
644,45.942
645,44.981
646,44.517
647,43.490
648,43.483
649,45.071
650,46.729
651,46.184
652,46.448
653,47.043
654,47.985
655,49.706
656,51.514
657,53.322
658,55.139
659,57.534
660,57.463
661,58.248
662,58.000
663,58.091
664,59.165
665,58.521
666,60.019
667,58.988
668,60.377
669,61.302
670,61.538
671,61.850
672,65.888
673,70.608
674,72.279
675,73.635
676,78.787
677,82.034
678,93.919
679,103.356
680,103.451
681,102.669
682,102.066
683,101.861
684,101.390
685,100.507
686,99.900
687,97.730
688,91.989
689,88.105
690,87.508
691,88.567
692,90.586
693,91.749
694,92.600
695,94.284
696,96.520
697,99.682
698,103.533
699,106.056
700,107.694
701,109.234
702,107.522
703,104.636
704,101.745
705,99.825
706,97.645
707,93.701
708,94.774
709,96.529
710,96.274
711,93.409
712,90.176
713,88.632
714,88.643
715,92.950
716,94.499
717,94.430
718,95.576
719,98.227
720,99.485
721,98.292
722,98.808
723,99.624
724,98.314
725,97.923
726,96.956
727,92.218
728,86.366
729,79.383
730,72.440
731,71.037
732,70.117
733,70.657
734,72.505
735,74.101
736,75.737
737,75.688
738,72.952
739,67.851
740,63.877
741,59.689
742,54.690
743,51.082
744,48.284
745,46.913
746,45.916
747,43.321
748,43.877
749,44.368
750,42.062
751,41.339
752,43.051
753,45.937
754,47.040
755,46.679
756,45.656
757,43.285
758,42.099
759,41.302
760,39.707
761,39.253
762,40.036
763,40.068
764,38.808
765,38.677
766,40.761
767,41.603
768,39.699
769,36.886
770,34.644
771,33.583
772,34.134
773,36.548
774,39.145
775,38.964
776,37.386
777,36.825
778,37.420
779,39.183
780,40.681
781,42.410
782,43.883
783,45.188
784,45.485
785,44.177
786,43.195
787,42.253
788,40.993
789,40.692
790,42.624
791,46.576
792,50.067
793,52.458
794,55.058
795,58.125
796,61.651
797,64.725
798,66.113
799,69.003
800,74.064
801,78.075
802,79.614
803,80.701
804,82.680
805,85.472
806,89.221
807,93.592
808,95.274
809,93.547
810,91.790
811,91.190
812,90.314
813,89.918
814,90.526
815,90.695
816,89.880
817,88.753
818,88.143
819,88.809
820,89.609
821,90.655
822,92.200
823,92.834
824,91.700
825,89.145
826,86.383
827,83.900
828,80.908
829,77.500
830,75.364
831,74.971
832,75.468
833,76.517
834,78.530
835,81.165
836,83.530
837,85.345
838,86.031
839,84.104
840,82.159
841,82.663
842,82.915
843,81.664
844,79.863
845,76.654
846,71.139
847,65.833
848,65.165
849,68.164
850,69.903
851,70.007
852,70.050
853,71.442
854,73.120
855,73.048
856,73.234
857,75.169
858,77.554
859,80.522
860,82.426
861,85.695
862,88.074
863,85.022
864,82.281
865,78.016
866,70.755
867,63.510
868,52.349
869,44.380
870,40.070
871,39.896
872,39.690
873,39.686
874,39.909
875,39.912
876,39.992
877,39.357
878,39.163
879,38.437
880,36.851
881,35.812
882,35.295
883,34.442
884,33.909
885,33.566
886,32.394
887,30.238
888,27.330
889,24.941
890,23.482
891,23.945
892,25.324
893,25.450
894,26.645
895,28.905
896,30.566
897,29.410
898,27.215
899,26.593
900,27.286
901,27.981
902,27.855
903,28.022
904,28.393
905,27.865
906,29.031
907,31.305
908,34.165
909,36.661
910,39.017
911,39.316
912,38.583
913,40.150
914,43.541
915,46.820
916,48.002
917,49.130
918,51.121
919,53.978
920,58.992
921,64.119
922,66.532
923,67.164
924,67.533
925,66.774
926,68.581
927,71.602
928,73.389
929,74.089
930,73.940
931,71.703
932,70.970
933,69.142
934,70.681
935,74.483
936,78.074
937,81.161
938,83.069
939,82.835
940,82.901
941,81.467
942,80.079
943,78.150
944,75.740
945,74.013
946,73.324
947,73.114
948,74.867
949,75.667
950,76.759
951,77.911
952,78.870
953,80.066
954,80.474
955,80.089
956,78.562
957,79.338
958,79.714
959,80.515
960,83.608
961,87.985
962,90.983
963,92.817
964,92.027
965,88.892
966,88.497
967,89.230
968,88.947
969,90.234
970,91.736
971,88.566
972,88.030
973,84.540
974,84.501
975,86.172
976,85.950
977,87.414
978,89.019
979,90.286
980,88.024
981,90.081
982,87.766
983,83.109
984,79.726
985,78.163
986,76.291
987,75.306
988,74.457
989,71.677
990,66.195
991,61.257
992,58.573
993,55.939
994,54.345
995,53.531
996,51.305
997,50.009
998,50.990
999,48.498
1000,47.782
1001,49.248
1002,46.185
1003,45.311
1004,45.976
1005,42.134
1006,40.248
1007,41.306
1008,44.141
1009,45.393
1010,46.673
1011,47.786
1012,43.928
1013,41.159
1014,36.770
1015,34.030
1016,31.604
1017,31.386
1018,31.239
1019,30.079
1020,28.959
1021,29.610
1022,29.973
1023,30.407
1024,31.003
1025,30.659
1026,29.445
1027,29.838
1028,28.641
1029,28.360
1030,26.545
1031,24.549
1032,24.477
1033,26.344
1034,29.017
1035,29.977
1036,31.601
1037,31.469
1038,30.963
1039,30.076
1040,27.163
1041,25.716
1042,27.681
1043,31.134
1044,33.738
1045,35.920
1046,38.885
1047,40.977
1048,40.849
1049,39.800
1050,38.756
1051,36.495
1052,33.996
1053,35.286
1054,35.393
1055,34.515
1056,34.291
1057,37.032
1058,39.368
1059,39.993
1060,40.141
1061,43.637
1062,44.955
1063,45.323
1064,46.792
1065,47.844
1066,50.104
1067,50.752
1068,51.122
1069,48.941
1070,50.299
1071,54.553
1072,58.303
1073,60.356
1074,63.627
1075,65.983
1076,67.896
1077,72.731
1078,76.488
1079,78.833
1080,80.338
1081,80.609
1082,81.156
1083,83.609
1084,84.705
1085,86.600
1086,88.495
1087,88.192
1088,87.998
1089,88.041
1090,89.682
1091,92.661
1092,93.332
1093,91.745
1094,89.726
1095,89.609
1096,90.206
1097,89.991
1098,89.219
1099,88.171
1100,88.838
1101,88.650
1102,87.836
1103,87.843
1104,87.329
1105,86.315
1106,85.406
1107,85.221
1108,87.955
1109,90.198
1110,92.497
1111,95.420
1112,97.400
1113,97.289
1114,98.611
1115,103.224
1116,107.221
1117,108.995
1118,106.572
1119,99.511
1120,91.215
1121,86.572
1122,85.350
1123,85.522
1124,85.650
1125,87.620
1126,90.166
1127,91.553
1128,91.365
1129,89.418
1130,86.745
1131,87.371
1132,89.547
1133,89.498
1134,87.661
1135,86.912
1136,87.636
1137,89.090
1138,89.096
1139,86.583
1140,83.205
1141,78.263
1142,73.671
1143,71.227
1144,68.500
1145,67.192
1146,68.098
1147,68.158
1148,68.331
1149,67.938
1150,64.752
1151,61.736
1152,60.704
1153,59.364
1154,57.709
1155,58.125
1156,60.088
1157,61.267
1158,61.590
1159,61.881
1160,63.505
1161,66.001
1162,66.367
1163,64.332
1164,61.264
1165,57.553
1166,53.296
1167,49.583
1168,47.365
1169,45.348
1170,42.587
1171,39.383
1172,37.328
1173,38.087
1174,39.165
1175,38.823
1176,38.683
1177,38.394
1178,37.802
1179,34.273
1180,30.920
1181,31.589
1182,31.928
1183,31.141
1184,31.704
1185,33.553
1186,33.882
1187,32.815
1188,31.292
1189,30.598
1190,31.141
1191,29.607
1192,29.313
1193,30.544
1194,30.453
1195,30.425
1196,31.888
1197,32.461
1198,33.445
1199,34.385
1200,34.462
1201,34.050
1202,34.085
1203,33.660
1204,32.196
1205,31.293
1206,33.133
1207,36.950
1208,38.045
1209,35.488
1210,34.501
1211,35.999
1212,37.660
1213,38.780
1214,41.037
1215,42.942
1216,43.049
1217,42.501
1218,44.027
1219,45.533
1220,46.233
1221,47.954
1222,50.406
1223,50.952
1224,49.976
1225,50.074
1226,51.422
1227,52.314
1228,51.897
1229,50.637
1230,49.646
1231,51.877
1232,57.552
1233,63.514
1234,69.101
1235,71.913
1236,71.773
1237,73.520
1238,73.421
1239,72.662
1240,70.539
1241,67.884
1242,66.508
1243,67.011
1244,67.604
1245,67.607
1246,68.437
1247,72.825
1248,78.091
1249,81.445
1250,85.525
1251,89.729
1252,91.571
1253,88.314
1254,85.338
1255,85.807
1256,83.274
1257,87.639
1258,102.025
1259,110.662
1260,112.594
1261,111.650
1262,113.704
1263,114.718
1264,116.150
1265,124.383
1266,129.338
1267,125.496
1268,122.206
1269,119.681
1270,125.731
1271,123.757
1272,125.682
1273,128.463
1274,134.370
1275,133.765
1276,133.622
1277,133.547
1278,136.856
1279,137.988
1280,142.271
1281,157.492
1282,168.829
1283,176.259
1284,183.958
1285,178.823
1286,173.303
1287,163.743
1288,157.589
1289,150.993
1290,145.789
1291,144.149
1292,141.735
1293,138.960
1294,138.077
1295,145.010
1296,149.353
1297,148.261
1298,149.099
1299,146.013
1300,138.661
1301,135.067
1302,135.280
1303,134.999
1304,131.127
1305,124.818
1306,123.556
1307,123.292
1308,123.288
1309,128.339
1310,138.038
1311,142.719
1312,140.594
1313,138.594
1314,138.913
1315,136.519
1316,132.248
1317,126.021
1318,130.311
1319,133.381
1320,134.375
1321,135.377
1322,137.574
1323,137.287
1324,134.360
1325,127.380
1326,127.533
1327,129.368
1328,129.362
1329,127.172
1330,129.199
1331,131.531
1332,128.717
1333,129.198
1334,134.077
1335,130.571
1336,124.595
1337,121.114
1338,114.428
1339,116.039
1340,124.769
1341,136.315
1342,139.014
1343,141.528
1344,139.771
1345,138.480
1346,139.586
1347,142.402
1348,143.601
1349,144.721
1350,143.584
1351,142.416
1352,138.113
1353,134.184
1354,136.968
1355,140.162
1356,138.758
1357,127.595
1358,113.094
1359,107.266
1360,104.711
1361,110.483
1362,115.607
1363,117.599
1364,116.548
1365,114.447
1366,115.892
1367,118.193
1368,122.874
1369,130.639
1370,137.186
1371,140.579
1372,143.730
1373,145.766
1374,145.698
1375,141.399
1376,138.966
1377,133.050
1378,124.148
1379,120.085
1380,118.394
1381,117.708
1382,111.932
1383,107.068
1384,105.300
1385,105.693
1386,108.514
1387,112.022
1388,113.481
1389,118.647
1390,121.924
1391,124.327
1392,123.794
1393,123.675
1394,124.984
1395,125.408
1396,127.207
1397,127.053
1398,121.872
1399,119.421
1400,114.363
1401,106.762
